DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
10361,"여름밤, 두류공원에서 치킨과 맥주와 음악을! '대구치맥페스티벌'",생활문화,지역축제,생활과 민속,민속,이색축제,,"대구치맥페스티벌은 2013년부터 매년 7월 두류공원 일대에서 열리는 대구의 대표 여름축제이다. 국내는 물론 해외로 뻗어나가는 치맥(치킨과 맥주) 열풍에 힘입어, 한국 치킨산업의 중심에 있는 대구에서 열린다. 매년 외국인 관광객 포함 100만 명 이상이 방문하며, 흥겨운 음악과 공연이 어우러지는 축제이다. 대구치맥페스티벌의 대표 프로그램은 매일 저녁 9시 9분에 다같이 건배를 하는 '치맥 99 건배 타임'이다. 치맥과 함께라면 대구의 더운 여름밤도 즐거워",https://minio.nculture.org/amsweb-opt/multimedia_assets/195/30249/17164/c/144_2019-대구치맥페스티벌-thumb.jpg,https://ncms.nculture.org/local-festival/story/193,대구광역시,달서구,대구 달서구 두류동 산 310-9,35.84889117,128.5587967,20181116,이인성,"현대의 상형문자를 그린 추상화가, 남관|한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)|대구 약전골목의 미도다방","대구, 치맥, 치킨, 축제, 페스티벌, 치킨프랜차이즈, 두류공원, 옥토버",20211230
10362,"화가의 대표 이름이었던 1930년대 한국의 고갱, 이인성",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"이인성은 문화의 암흑기로 불리던 일제시기, 일본 화가들이 도입했던 유럽의 근대 화풍을 적극적으로 수용하고 능란한 실력을 발휘해 일제 치하 조선과 일본의 각종 대회에서 상을 휩쓸면서 천재이다.  한국의 고갱 소리를 들었던 당대 최고의 서양화가 이인성은 이런 경험을 바탕으로 ‘향토적 심미주의’라 불리는 고유의 화풍을 펼치며, 한국의 서양화 분야 많은 후배들에게 지대한 영향을 끼쳤다.",,https://ncms.nculture.org/local-artist/story/573,대구광역시,북구,대구 북구 동북로 163,35.89891339,128.612519,20181116,이인성,"현대의 상형문자를 그린 추상화가, 남관|한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)|대구 약전골목의 미도다방","일제강점기, 향토적 심미주의",20211230
10363,"한국 최초의 서양화가, 고희동(高羲東)",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"고희동은 우리나라 최초의 서양화가다. 최초의 미술유학생으로 일본에 가서 서양화를 공부하고 와서 전통적인 동양화에 서양화적 수법을 절충한 경지를 개척했다. 서양화를 국내에 전수한 미술교육자이며, 우리나라 최초의 근대적 미술인 단체인 ‘서화협회’를 창립하는 등 미술행정가로서도 뛰어난 수완을 발휘했다. 대표작으로 ?부채를 든 자화상?이 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/122/85817/93636/c/%EA%B3%A0%ED%9D%AC%EB%8F%99-%EA%B0%80%EC%98%A5-%286%29_rev-thumb.jpg,https://ncms.nculture.org/local-artist/story/1119,서울특별시,종로구,서울특별시 종로구 창덕궁길 130,37.58301648,126.9888483,20181116,이인성,"현대의 상형문자를 그린 추상화가, 남관|한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)|대구 약전골목의 미도다방","자화상, 인상주의, 부채를 든 자화상, 고희동 가옥, 고희동 미술관, 미술행정가",20211230
10364,한국적 서정을 추상화에 녹여낸 화가 김환기,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"화가 김환기는 한국 추상미술의 제1세대로서, 한국적 서정성을 보편적 차원으로 승화시킨 세계적인 화가다. 김환기는 한국의 토속적인 소재를 절제된 조형언어로 양식화하였는데, 그가 즐겨 그렸던 산과 달, 새와 사슴, 항아리와 여인 들은 유년기와 청년기를 보낸 고향 안좌도의 자연과 풍속에서 길어 올린 이미지였다. 전라남도 신안군 안좌도는 김환기가 추구했던 한국적 서정성의 원형적 이미지라고 할 수 있다.",,https://ncms.nculture.org/local-artist/story/1121,전라남도,신안군,전남 신안군 안좌면 김환기길 38-1,34.75281465,126.12162,20181116,이인성,"현대의 상형문자를 그린 추상화가, 남관|한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)|대구 약전골목의 미도다방","환기미술관, 김환기 고택, 항아리와 여인들, 우주, 어디서 무엇이 되어 다시 만나랴, 김향안, 추상미술, 전라남도의 문화예술인",20211230
10365,"현대의 상형문자를 그린 추상화가, 남관",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"일제강점기부터 활동한 우리나라의 근대 서양화가다. 추상회화의 선구자인 남관은 동양적인 제재를 서구적인 방식으로 잘 융화하여 표현하는 화가라고 평가받는다. 1950년대부터 파리에서 활동하며 국제화단에서 그 예술적 독자성을 인정받았다. 대표작으로 「동양의 풍경」, 「황색의 반영」 등이 있다.",,https://ncms.nculture.org/local-artist/story/1122,경상북도,청송군,경북 청송군 청송읍 금월로 244-30,36.42993763,129.0589382,20181116,이인성,"한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)|대구 약전골목의 미도다방","추상미술, 동양의 풍경, 황색의 반영",20211230
10366,"절의의 상징 사육신 박팽년 종택의 정자, 대구 달성군 태고정",역사문화유산,누정,문화유산,건축유적,사대부의 누정,가옥의 누정,"태고정은 대구광역시 달성군 하빈면 묘리에 있는 조선시대의 정자이다. 보물 제554호로 지정되어 있다. 조선시대 사육신의 한 사람인 박팽년의 절의를 기리기 위해 그 후손들이 지은 사당과 종택에 딸려 있는 정자이다. 1479년에 처음 건립되었고, 임진왜란 때 소실된 것을 1614년에 중수하였다. 절의의 상징처로 조선시대에도 수많은 문객들이 찾았다.",,https://ncms.nculture.org/pavilion/story/2391,대구광역시,달성군,대구광역시 달성군 하빈면 묘리,35.911611,128.416186,20181116,이인성,"현대의 상형문자를 그린 추상화가, 남관|한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)|대구 약전골목의 미도다방","박팽년, 사육신, 육신사, 절의묘, 윤두수, 묘골박씨",20211230
10367,"부침 거듭한 화교의 역사, 대구화교협회",역사문화유산,근대문화유산,문화유산,건축유적,공간으로 읽는 근대문화 역사유산,보통사람들의 자취,"대구화교협회는 대구시 중구 진골목에 있다. 화교가 대구에 이주한 것은 1905년부터인데 이들은 상업, 건축청부업, 주물업 등을 중심으로 경제활동을 펼쳤다. 대구화교협회 건물은 원래 1929년 서병국이 건립한 붉은 벽돌조 2층 양식(洋式) 주택인데 1949년경 대구화교협회가 매입해 현재까지 사용하고 있다. 대구화교협회 건물의 설계와 시공은 중국인 건축기술자 모문금이 맡았다. 이 건물을 지을 때 돌은 평양에서 구워오고 나무는 금강산에서 베어왔다는 증언이 전",https://minio.nculture.org/amsweb-opt/pdfs/56/27459/27459_thumbnail.JPG,https://ncms.nculture.org/legacy/story/2872,대구광역시,중구,대구광역시 중구 종로 34,35.868702,128.592167,20181116,이인성,"현대의 상형문자를 그린 추상화가, 남관|한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)|대구 약전골목의 미도다방","대구화교협회, 서병국, 모문금, 화상공회, 남한화교 자치대구공소, 쌍흥호",20211230
10368,"밤은 깊어도 단아한 모습으로, 대구 효목동 조양회관",역사문화유산,근대문화유산,문화유산,건축유적,공간으로 읽는 근대문화 역사유산,"빼앗긴 들, 뒤틀린 근대","대구광역시 동구 효목동 망우공원 내에 있는 조양회관은 원래 1922년 대구광역시 중구 달성공원 앞에 지어졌던 건축물이다. 애국지사 서상일이 청년들의 민족의식 배양 공간으로 구상한 조양회관은 기획에서 설계, 준공까지 한국인의 손으로 완성되었다. 서상일은 부지를 쾌척했을 뿐만 아니라 건축비 부담까지 가산을 들여 떠안았다. 단아하게 지어진 조양회관은 총독부에 징발되어 한때 병영으로 쓰이는 수모까지 겪으면서도, 기품을 잃지 않은 건축물로 손꼽힌다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/142/12649/1349/c/12649-thumb.jpg,https://ncms.nculture.org/legacy/story/2913,대구광역시,동구,대구광역시 동구 효동로2길 94,35.876886,128.654445,20181116,이인성,"현대의 상형문자를 그린 추상화가, 남관|한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)|대구 약전골목의 미도다방","조양회관, 서상일, 대구구락부, 윤학기",20211230
10369,"교육의 질, 교사의 질 ? 구 대구사범학교 본관과 강당",역사문화유산,근대문화유산,문화유산,건축유적,공간으로 읽는 근대문화 역사유산,근대의 산실 학교,"일제강점기 대구사범학교는 경성사범학교, 평양사범학교와 더불어 조선 3대 사범학교로 꼽혔다. 학비와 기숙사비 무료에 용돈까지 지급했기에 전국의 인재가 몰렸다. 1921년 설립된 대구사범학교는 1923년 본관, 1925년 강당을 건축했다. 조선총독부는 대구사범학교가 황국신민화 교육을 담당할 교사를 양성하도록 통제하였으나, 대구사범학교는 항일정신이 투철한 교사와 학생을 중심으로 독서회 사건이 끊이지 않았다. 극심한 탄압의 시기인 1941년 ‘다혁회’ 사건 때",https://minio.nculture.org/amsweb-opt/multimedia_assets/153/12747/21107/c/12747-thumb.jpg,https://ncms.nculture.org/legacy/story/2918,대구광역시,중구,대구광역시 중구 달구벌대로 2178,35.862503,128.60174,20181116,이인성,"현대의 상형문자를 그린 추상화가, 남관|한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)|대구 약전골목의 미도다방","대구사범학교, 경북대학교 사범대학 부설 중학교, 사범학교, 다혁회, 다혁당, 평양사범, 경성사범",20211230
10370,"대구의 명물, 납작만두",국난극복,6·25전쟁,지방의 역사,현대,6·25전쟁 피난길,6·25전쟁과 음식,"대구 납작만두는 물자가 부족하던 6·25전쟁 시기 대구지역에서 밀가루와 당면을 이용하여 만들어 먹었던 음식이다.&nbsp; 대구의 향토음식으로 대구 등지에서만 맛볼 수 있는 음식이며, 대구 지역 내에서 직접 만든 납작 만두가 판매되는 곳은 서문시장과 교동시장이다. 일반 만두에 비해 납작만두는 속이 적고, 납작한 전 모양을 하고 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/147/29237/8942/c/29237-thumb.jpg,https://ncms.nculture.org/korean-war/story/4231,대구광역시,달서구,대구광역시 달서구 공원순환로 201 대구문화예술회관 제2예련관 2층,35.845107,128.559487,20181116,이인성,"현대의 상형문자를 그린 추상화가, 남관|한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)|대구 약전골목의 미도다방","구호물자, 당면, 부추, 밀가루, 6·25전쟁",20211230
10371,"한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)",생활문화,지역문화예술인,성씨와 인물,인물,미술,,"대구 출신의 서양화가다. 1950년대부터 자연주의적 구상전통이 강한 대구화단에서 비구상의 추상화를 묵묵히 작업하면서 한국적 추상화의 한 경지를 개척했다. 또한 교육자로서 계명대학교 미술대학을 만들어 후학을 양성하고, 비평가로서도 추상회화의 이론을 구축하며 대구 추상화의 정착과 개화를 이끌었다. 대표작으로 「카리아티드」 연작과 「부덕을 위한 비」 등이 있다.",,https://ncms.nculture.org/local-artist/story/4605,대구광역시,남구,대구광역시 남구 대명동 명덕로 104,35.85552235,128.5793165,20181116,이인성,"현대의 상형문자를 그린 추상화가, 남관|대구 약전골목의 미도다방","정점식, 극재, 대구화단, 극재미술관, 카리아티드, 부덕을 위한 비",20211230
10372,"일제강점기 최초의 여성 화가이자 사회운동가, 나혜석",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"나혜석은 일제강점기 신여성으로 민족자결권을 향한 독립운동에 헌신했으며,조선에 서양화를 도입한 최초의 전업 화가.장편 소설과 시 작품으로 문단에서도 크게 활약한 전방위적 작가이다.시대를 앞선 각성으로 봉건주의와 남존여비의 악습 타파를 주장하며 여성운동의 선봉에서 당시 사회로부터 지탄과 경탄을 함께 감당했던 한국 페미니스트의 원조이기도 하다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/213/29930/15673/c/나혜석_스페인항구_한국데이터산업진흥원-thumb.jpg,https://ncms.nculture.org/local-artist/story/12,경기도,수원시,경기 수원시 팔달구 인계동 1140,37.26388945,127.0346211,20181116,이인작,신소설을 개척한 이해조 작가,"독립운동, 화가, 예술가, 참여예술가",20211230
10373,"여자도 사람임을 철학적으로 증명하다, 윤지당",생활문화,지역문화예술인,종교와 문화,문화예술,문학,,조선 시대 가난한 양반 가문 출신으로 당대 성리학의 계보 중 최고 사상가들의 글을 탐독하면서 이들의 편협하고 타성적인 차별의 고정관념을 타파하는 한편 여성의 눈으로 시대를 교정하며 성리학의 사유전통을 따라 스스로의 인간적 완성을 실현해 보인 여성 철학자.,https://minio.nculture.org/amsweb-opt/multimedia_assets/161/29869/15393/c/임윤지당얼선양관2019-11-20-15.41.54-thumb.jpg,https://ncms.nculture.org/local-artist/story/14,강원특별자치도,원주시,강원도 원주시 단구동 1708,37.32413228,127.9541989,20181116,이인작,신소설을 개척한 이해조 작가,"철학자, 임정주, 윤지당유고",20211230
10374,한 해의 풍요와 안녕을 기원하는 포천 틀무시 동홰세우기,생활문화,지역놀이,생활과 민속,민속,경기도 민속놀이,,"포천 틀무시동홰세우기는 경기도 포천시 틀무시마을에서 정월 16일에 수수깡과 나무를 세워놓고 불을 지르며 한 해의 풍요와 안녕을 기원하는 놀이 형태이다. 이 놀이는 마을의 남녀가 같이 참여하는 집단놀이 형태로 정월대보름 세시놀이의 성격을 지닌다. 현재도 마을 단위로 전승이 지속되고 있으며, 마을에서는 예부터 ‘동홰세운다’라고 말한다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/69/30124/16058/c/포천-동홰세우기-thumb.jpg,https://ncms.nculture.org/folkplay/story/615,경기도,포천시,경기도 포천시 신북면 기지리 543-1,37.9151791,127.2327893,20181116,이인작,신소설을 개척한 이해조 작가,"포천, 틀무시, 수수깡, 1월 16일",20211230
10375,"분단의 남과 북을 가로지른 영화 왕국의 여왕, 최은희",생활문화,지역문화예술인,종교와 문화,문화예술,연극/영화,,"초창기 한국 영화를 대표하는 ‘스타’ 여배우였던 최은희는 1943년 「청춘극장」으로 연기의 길에 들어선 4년 후 스크린에 데뷔해 2백여 편에 출연했다. 1960년대 한국영화의 전성기에는 김지미, 엄앵란과 함께 여배우 트로이카로 이름을 날렸고, 한국적인 ‘모성 표상’의 주인공으로 이미지가 각인된 탓에, 한국 영화사에서 박남옥과 홍은원을 잇는 세 번째 여성감독이라는 정체성은 희석되었다. 신필름의 대표였던 남편 신상옥과 활동하다 북한에 납치되어 영화 제작을",https://minio.nculture.org/amsweb-opt/multimedia_assets/219/29936/15697/c/감독-최은희_영화진흥위원회-thumb.jpg,https://ncms.nculture.org/local-artist/story/811,경기도,광주시,경기도 광주시 행정타운로 50,37.42928622,127.2550706,20181116,이인작,신소설을 개척한 이해조 작가,"사랑방 손님과 어머니, 안양영화예술학교, 여성감독, 근현대 여성예술인, 최은희",20211230
10376,'소나기'의 작가 황순원,생활문화,지역문화예술인,성씨와 인물,인물,문학,,"황순원은 「소나기」,「목넘이 마을의 개」, 「독짓는 늙은이」등의 단편소설과 「카인의 후예」, 「나무들 비탈에 서다」 등의 장편소설을 쓴 작가이다. 그의 재능을 알아본 이광수가 일본어로 작품 활동할 것을 권유했으나 거절한 일화가 유명하다. 황순원의 소설 중 한국인들이 가장 사랑하는 소설 「소나기」의 주인공 소녀는 양평읍내로 이사간다는 구절이 나온다. 이 작품의 배경이 양평임을 암시하는 구절이다. 그래서 현재 경기도 양평에는 황순원문학촌 소나기마을이 있고",https://minio.nculture.org/amsweb-opt/3ds/95/84450/84450_thumbnail.jpg,https://ncms.nculture.org/local-artist/story/1049,경기도,양평군,경기 양평군 서종면 소나기마을길 24,37.59491786,127.3778854,20181116,이인작,신소설을 개척한 이해조 작가,"소나기, 소나기마을",20211230
10377,'입 속의 검은 잎'을 쓴 시인 기형도,생활문화,지역문화예술인,성씨와 인물,인물,문학,,"'나는 찬밥처럼 방에 담겨 아무리 천천히 숙제를 해도 엄마 안오시네'는 기형도 시인의 「엄마걱정」의 한 구절이다. 이제는 유명한 시구이다. 기형도는 연세대 정외과를 졸업하고 중앙일보에서 기자로 일하다 29세에 뇌졸중으로 타계했다. 대표작 「입 속의 검은 잎」은 1980년대의 억압적이던 정치, 사회 분위기를 비판하는 시다. 그는 개인의 내적 세계를 표현하면서도 사회비판적인 시선을 함께 보이는 개성적인 작품을 발표했다. 경기도 광명시 소하동에 기형도 문학관",https://minio.nculture.org/amsweb-opt/3ds/71/84426/84426_thumbnail.jpg,https://ncms.nculture.org/local-artist/story/1063,경기도,광명시,경기 광명시 오리로 268,37.4264062,126.8815801,20181116,이인작,신소설을 개척한 이해조 작가,"광명, 사회비판, 입 속의 검은 잎",20211230
