DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
2081,"한국미술이 낳은 세계적인 거장, 고암 이응노(顧庵 李應魯)",생활문화,지역문화예술인,성씨와 인물,인물,미술,,"동양화의 전통적 필묵을 활용해 현대적 추상화를 창작한 한국현대미술사의 거장이다. 서예, 회화, 도자, 조각에 이르기까지 장르와 소재를 넘나드는 끊임없는 실험으로 한국미술의 새로운 지평을 열었다. 1980년대 ‘군상’ 시리즈는 이응노의 예술세계와 시대의식이 함축된 조형적 결과물이다. 3만여 점의 작품을 남겼다. 주요 작품에는 「청죽」, 「홍성 월산하」, 「돌잔치」, 「피난」, 「대숲」, 「우후(雨後)」, 「난무」, 「문자추상」, 「무제」, 「구성」, 「군",https://minio.nculture.org/amsweb-opt/3ds/80/84435/84435_thumbnail.jpg,https://ncms.nculture.org/local-artist/story/4599,대전광역시,서구,대전 서구 둔산대로 157 이응노미술관,36.36686832,127.387019,20181116,김시습,"예전의 풍취가 그리워지는, 춘천 소양정|김홍도의 그림 속에 보이는 관동 제일의 명승지, 울진 망양정|바다를 바라보며 자신을 되돌아보는, 울진 망양정|정선의 그림에 보이는 한강변의 압구정|사화의 두려움을 이기고 세워진 심곡서원|중이 되어 산에 은둔한 천재 김시습|사육신과 함께 배향된 생육신 남효온|문화로 나라를 지킨 역관 가문의 후손, 오세창|한국 최초의 한문소설 '금오신화'를 쓴 김시습|호두와 비빔밥이 어우러진 천안 광덕산 호두산채비빔밥|과거의 영광을","이응노, 군상, 문자추상화, 이응노미술관, 이응노생가기념관",20211230
2082,"한국 추상미술의 거목, 극재 정점식(克哉 鄭點植)",생활문화,지역문화예술인,성씨와 인물,인물,미술,,"대구 출신의 서양화가다. 1950년대부터 자연주의적 구상전통이 강한 대구화단에서 비구상의 추상화를 묵묵히 작업하면서 한국적 추상화의 한 경지를 개척했다. 또한 교육자로서 계명대학교 미술대학을 만들어 후학을 양성하고, 비평가로서도 추상회화의 이론을 구축하며 대구 추상화의 정착과 개화를 이끌었다. 대표작으로 「카리아티드」 연작과 「부덕을 위한 비」 등이 있다.",,https://ncms.nculture.org/local-artist/story/4605,대구광역시,남구,대구광역시 남구 대명동 명덕로 104,35.85552235,128.5793165,20181116,김시습,"예전의 풍취가 그리워지는, 춘천 소양정|김홍도의 그림 속에 보이는 관동 제일의 명승지, 울진 망양정|바다를 바라보며 자신을 되돌아보는, 울진 망양정|정선의 그림에 보이는 한강변의 압구정|사화의 두려움을 이기고 세워진 심곡서원|중이 되어 산에 은둔한 천재 김시습|사육신과 함께 배향된 생육신 남효온|문화로 나라를 지킨 역관 가문의 후손, 오세창|한국 최초의 한문소설 '금오신화'를 쓴 김시습|호두와 비빔밥이 어우러진 천안 광덕산 호두산채비빔밥|과거의 영광을","정점식, 극재, 대구화단, 극재미술관, 카리아티드, 부덕을 위한 비",20211230
2083,"한국 추상미술의 불꽃, 하인두(河麟斗)",생활문화,지역문화예술인,성씨와 인물,인물,미술,,"한국의 서양화가다. 앵포르멜의 영향을 받은 우리나라 1세대 추상화가로 한국의 전통과 불교사상을 기조로 한 비정형의 추상을 선보이며 한국적인 추상화를 실현했다. 오방색과 단청의 조형과 색채 등 전통적인 기법으로 서구의 옵아트를 새롭게 재해석하여 독창적 회화세계를 열었다. 대표작으로 「만다라」, 「혼불-빛의 회오리」 연작, 「환중 1」, 「환중 2」 등이 있다.",,https://ncms.nculture.org/local-artist/story/4606,경기도,양평군,경기 양평군 양서면 청계리 395,37.53833402,127.4158953,20181116,김시습,"예전의 풍취가 그리워지는, 춘천 소양정|김홍도의 그림 속에 보이는 관동 제일의 명승지, 울진 망양정|바다를 바라보며 자신을 되돌아보는, 울진 망양정|정선의 그림에 보이는 한강변의 압구정|사화의 두려움을 이기고 세워진 심곡서원|중이 되어 산에 은둔한 천재 김시습|사육신과 함께 배향된 생육신 남효온|문화로 나라를 지킨 역관 가문의 후손, 오세창|한국 최초의 한문소설 '금오신화'를 쓴 김시습|호두와 비빔밥이 어우러진 천안 광덕산 호두산채비빔밥|과거의 영광을","하인두, 류인자, 앵포르멜, 자화상, 만다라, 혼불 연작",20211230
2084,걸출한 서예가 류희강,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,서곶이 낳은 걸출한 서예가 검여 류희강은 1911년 시시내마을(현재의 시천동)에서 출생하였다. 류희강은 중국으로 건너가 서양화와 서예 그리고 금석문을 공부했다. 광복 직후 귀국한 그는 인천으로 돌아와 인천 예술인협회를 중심으로 활동하였다. 그러던 중 류희강은 후유증으로 뇌출혈에 걸려 오른손이 마비되어 붓을 다시 잡을 수 없게 되었다. 그러나 그는 왼손으로 붓을 들어 좌수전을 열기도 했었다. 그는 사찰에 글씨를 남기기도 했었는데 특히 수원 용주사 사문에,,https://ncms.nculture.org/local-artist/story/6447,인천광역시,서구,인천광역시 서구 시천동 59-1,37.57069234,126.6881096,20181116,김시습,"예전의 풍취가 그리워지는, 춘천 소양정|김홍도의 그림 속에 보이는 관동 제일의 명승지, 울진 망양정|바다를 바라보며 자신을 되돌아보는, 울진 망양정|정선의 그림에 보이는 한강변의 압구정|사화의 두려움을 이기고 세워진 심곡서원|중이 되어 산에 은둔한 천재 김시습|사육신과 함께 배향된 생육신 남효온|문화로 나라를 지킨 역관 가문의 후손, 오세창|한국 최초의 한문소설 '금오신화'를 쓴 김시습|호두와 비빔밥이 어우러진 천안 광덕산 호두산채비빔밥|과거의 영광을","인천, 좌수전, 서예",20211230
2085,"한국 미술평론의 선구자, 이경성",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"석남 이경성은 미술평론가이자 교육자, 행정가였다. 한국 최초의 공립박물관인 인천시립박물관 초대 관장을 시작으로 국립현대미술관 등 많은 박물관과 미술관을 운영하면서 한국 초창기 박물관과 미술관의 제도적 틀과 이론체계를 세웠다. 이경성은 교육자로도 오랫동안 후학을 양성하였고, 한국미술평론가협회(1965년)을 창립하는 등 끊임없이 한국 미술을 연구하고 발전시키기 위해 힘썼다.",,https://ncms.nculture.org/local-artist/story/7039,인천광역시,연수구,인천시 연수구 청량로 160번길 26,37.42070925,126.6531798,20181116,김시습,"예전의 풍취가 그리워지는, 춘천 소양정|김홍도의 그림 속에 보이는 관동 제일의 명승지, 울진 망양정|바다를 바라보며 자신을 되돌아보는, 울진 망양정|정선의 그림에 보이는 한강변의 압구정|사화의 두려움을 이기고 세워진 심곡서원|중이 되어 산에 은둔한 천재 김시습|사육신과 함께 배향된 생육신 남효온|문화로 나라를 지킨 역관 가문의 후손, 오세창|한국 최초의 한문소설 '금오신화'를 쓴 김시습|호두와 비빔밥이 어우러진 천안 광덕산 호두산채비빔밥|과거의 영광을","미술사학, 미학자, 박물관장, 인천예술인",20211230
2086,민족 영화의 아버지 윤봉춘,생활문화,지역문화예술인,종교와 문화,문화예술,연극/영화,,"윤봉춘은 동고동락했던 나운규와 함께 한국 영화예술의 개척자 중 한 명이다. 독립군에 가담해 항일전에 투신하다 일경에 체포되어 몇 차례 옥고를 치른 후 민족주의 성향이 강한 영화를 제작해 항일민족의식 고취에 힘썼고, 감독과 배우로 여러 작품을 제작했다. 1935년부터 1937년까지 거의 매일 일기를 작성하여 당시 한국영화 제작의 구체적인 사정을 확인할 수 있는 중요한 자료를 남겼다.",,https://ncms.nculture.org/local-artist/story/538,충청남도,천안시,충남 천안시 서북구 성정8길 5 천안문화원,36.81792922,127.141326,20181116,김신재,"최초의 여성 감독이 된 영화소녀, 박남옥","민족주의, 나운규, 윤봉춘, 광복영화, 영화 유관순",20211230
2087,"배재학당의 찰리 채플린, 이구영",생활문화,지역문화예술인,종교와 문화,문화예술,연극/영화,,"이구영은 일제 강점기 나운규, 윤봉춘과 더불어 한국영화의 초석을 세웠다. 3·1운동에 참가한 후 배재고보를 중퇴하고 일본에 건너가서 극장과 촬영소를 드나들며 영화 공부를 했다. 귀국 후 〈장화홍련전〉 각본 집필을 시작으로, 조선배우학교와 고려영화제작소, 금강 키네마 등의 설립 등 당대 진행된 영화제작의 모든 일에 참여했다. 감독과 촬영, 광고까지 영화와의 온갖 분야에서 활동하며 특히 민족정신과 정서를 담은 시나리오 작가로서의 입지는 독보적이었다.",,https://ncms.nculture.org/local-artist/story/539,서울특별시,중구,서울 중구 삼일대로 363 장교빌딩,37.56715519,126.9870509,20181116,김신재,"최초의 여성 감독이 된 영화소녀, 박남옥","배재학당, 나운규, 윤봉춘, 조선배우학교, 이구영",20211230
2088,"최초의 여성 감독이 된 영화소녀, 박남옥",생활문화,지역문화예술인,종교와 문화,문화예술,연극/영화,,"박남옥은 한국 최초의 여성 감독으로, 이화여전 중퇴 후 대구에서 신문 기자로 활동했고 조선영화사촬영소에서 편집과 스크립터 일로 영화계에 발을 들였다. 전쟁 후 미망인들의 사회적 현실과 갈등을 그린 1955년 데뷔작 《미망인》은 흥행에 실패했으나, 딸을 등에 업고 현장을 누비던 박남옥 감독의 모습은 후배 영화인들에게 깊은 울림을 주었고, 여성 감독이 아니면 착안하기 어려운 앵글과 사건의 템포 등이 명쾌하고 친근감을 자아내는 작품이라는 호평을 받았다.",,https://ncms.nculture.org/local-artist/story/541,대구광역시,중구,대구 중구 봉산문화길 77,35.86339725,128.5965647,20181116,김신재,,"한국전쟁, 종군영화, 박남옥, 최초의 여성 감독, 영화 미망인",20211230
2089,여성영화의 길을 닦은 큰언니 홍은원,생활문화,지역문화예술인,종교와 문화,문화예술,연극/영화,,"홍은원는 한국 영화사 최초의 여성 시나리오 작가이자 두 번째 여성 영화감독이다. 1947년 스크립터를 시작으로 조감독과 시나리오 작가의 단계를 거쳐 1962년 『여판사》의 감독으로 데뷔해 『홀어머니》와『오해가 남긴 것》까지 전통과 근대가 충돌하던 1960년대 한국 여성의 삶과 과도기적 갈등, 여성영화의 한계와 가능성을 확인할 수 있는 세 편의 영화를 남겼다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/221/29938/15707/c/영화-여판사의-감독-홍은원-thumb.jpg,https://ncms.nculture.org/local-artist/story/556,전라남도,순천시,전라남도 순천시 장명로 30,34.95049266,127.4873691,20181116,김신재,"최초의 여성 감독이 된 영화소녀, 박남옥","여성영화, 영화 여판사, 홍은원, 근현대 여성예술인, 윤봉춘",20211230
2090,"화가의 대표 이름이었던 1930년대 한국의 고갱, 이인성",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"이인성은 문화의 암흑기로 불리던 일제시기, 일본 화가들이 도입했던 유럽의 근대 화풍을 적극적으로 수용하고 능란한 실력을 발휘해 일제 치하 조선과 일본의 각종 대회에서 상을 휩쓸면서 천재이다.  한국의 고갱 소리를 들었던 당대 최고의 서양화가 이인성은 이런 경험을 바탕으로 ‘향토적 심미주의’라 불리는 고유의 화풍을 펼치며, 한국의 서양화 분야 많은 후배들에게 지대한 영향을 끼쳤다.",,https://ncms.nculture.org/local-artist/story/573,대구광역시,북구,대구 북구 동북로 163,35.89891339,128.612519,20181116,김신재,"최초의 여성 감독이 된 영화소녀, 박남옥","일제강점기, 향토적 심미주의",20211230
2091,"가장 현대적으로 한국의 토속미를 재현한 미디어 아티스트, 박현기",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"박현기는 한국현대미술사에서 비디오 아트의 선구자로, 백남준으로 촉발된 서구의 비디오아트와 확연하게 구분되는 미학을 개척했다. 동양적인 관념, 특히 토속적인 한국의 영적 세계에 대한 탐구를 통해 독특하고 고유한 이미지의 세계를 창조하며 ‘동양적 비디오의 미학’을 개척한 현대예술의 선구자로 평가 받고 있다. 미디어의 시대에 동양과 서양의 상이한 전통을 가장 현대적 양식으로 융합하며 자연물과 인공의 비디오를 병치한 ‘영상/설치’ 작업들을 탄생시켰다.",,https://ncms.nculture.org/local-artist/story/596,대구광역시,중구,대구광역시 중구 공평로 88,35.8713945,128.6018191,20181116,김신재,"최초의 여성 감독이 된 영화소녀, 박남옥","한국현대미술사, 비디오 아트, 미디어 아티스트, 미디어아트",20211230
2092,"분단의 남과 북을 가로지른 영화 왕국의 여왕, 최은희",생활문화,지역문화예술인,종교와 문화,문화예술,연극/영화,,"초창기 한국 영화를 대표하는 ‘스타’ 여배우였던 최은희는 1943년 「청춘극장」으로 연기의 길에 들어선 4년 후 스크린에 데뷔해 2백여 편에 출연했다. 1960년대 한국영화의 전성기에는 김지미, 엄앵란과 함께 여배우 트로이카로 이름을 날렸고, 한국적인 ‘모성 표상’의 주인공으로 이미지가 각인된 탓에, 한국 영화사에서 박남옥과 홍은원을 잇는 세 번째 여성감독이라는 정체성은 희석되었다. 신필름의 대표였던 남편 신상옥과 활동하다 북한에 납치되어 영화 제작을",https://minio.nculture.org/amsweb-opt/multimedia_assets/219/29936/15697/c/감독-최은희_영화진흥위원회-thumb.jpg,https://ncms.nculture.org/local-artist/story/811,경기도,광주시,경기도 광주시 행정타운로 50,37.42928622,127.2550706,20181116,김신재,"최초의 여성 감독이 된 영화소녀, 박남옥","사랑방 손님과 어머니, 안양영화예술학교, 여성감독, 근현대 여성예술인, 최은희",20211230
