DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
7751,명나라 장수도 감동하고 따른 충무공 이순신의 통영 충렬사,역사문화유산,유교,문화유산,기타,훼철되지 않은 서원,사우,통영의 충렬사는 이순신을 배향하는 사우이다. 임진왜란의 영웅인 이순신에 대해서는 해전에 관한 이야기가 많이 알려져 있다. 전장에서의 모습이 아닌 숨겨진 이야기들은 이순신의 리더십을 잘 보여준다. 특히 명나라 도독 진린과의 일화는 이순신이 얼마나 용의주도하고 대범하게 상황을 주도해가면서 신망을 얻었는지 잘 보여준다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/169/85864/94118/c/통영-충렬사-(2)_rev-thumb.jpg,https://ncms.nculture.org/confucianism/story/2664,경상남도,통영시,경상남도 통영시 명정동 213,34.846851,128.417577,20181116,이백록,,"임진왜란, 정유재란, 진린, 노량해전",20211230
7752,"이언괄의 효심을 칭송하는, 경주 양동마을 심수정",역사문화유산,누정,문화유산,건축유적,사대부의 누정,가옥의 누정,심수정은 경상북도 경주시 강동면 양동마을길 138-5(양동리)에 있는 조선시대의 정자이다. 국가민속문화재 제81호이다. 형을 위해 벼슬을 마다하고 평생 노모 봉양에 정성을 다한 이언적(1491~1553)의 아우 이언괄(1494~1553)을 추모하여 1560년(명종 15)경에 여강이씨 문중에서 건립하였다. 철종 때의 화재 이후 1917년에 원래 모습대로 다시 지어 오늘에 이른다. 여강이씨 파종가인 향단의 부속 정자라고도 한다. 심수정이라는 정자명은 ‘고요,https://minio.nculture.org/amsweb-opt/multimedia_assets/227/16928/3325/c/16928-thumb.jpg,https://ncms.nculture.org/pavilion/story/2265,경상북도,경주시,경상북도 경주시 강동면 양동마을길 138-5(양동리),36.000301,129.254993,20181116,이번,"곡심을 심어 키우듯 후손 양성에 힘쓴, 경주 양동마을 관가정|조상에게 욕됨이 없기를 바라는, 경주 양동 무첨당|자연을 정원 삼아 홀로 즐기는, 경주 독락당 계정","누정, 정자, 누각, 이언적, 이언괄, 여강이씨, 향단, 삼관헌, 이양재, 함허루, 무첨당",20211230
7753,"곡심을 심어 키우듯 후손 양성에 힘쓴, 경주 양동마을 관가정",역사문화유산,누정,문화유산,건축유적,사대부의 누정,가옥의 누정,"관가정은 경상북도 경주시 강동면 양동마을길 121-47(양동리)에 있는 조선시대의 가옥형 정자이다. 보물 제442호다. 조선 전기의 문신이자 대학자인 손중돈(1463~1529)이 경주 양동마을의 경주손씨 입향조이자 그의 아버지인 손소(1433~1484)로부터 분가하여 살던 정자 형태의 집으로, 1514년(중종 9)에 건립하였다. 관가정이라는 정자의 의미는 ‘오직 자연을 벗삼아 곡식을 심어 자라는 기쁨을 바라보는 것처럼 자손과 후진을 양성하겠다.’는 뜻이",https://minio.nculture.org/amsweb-opt/multimedia_assets/224/16910/18041/c/16910-thumb.jpg,https://ncms.nculture.org/pavilion/story/2272,경상북도,경주시,경상북도 경주시 강동면 양동마을길 121-47,35.99946,129.252004,20181116,이번,"이언괄의 효심을 칭송하는, 경주 양동마을 심수정|조상에게 욕됨이 없기를 바라는, 경주 양동 무첨당|자연을 정원 삼아 홀로 즐기는, 경주 독락당 계정","누정, 정자, 누각, 손중돈, 경주양동마을, 손소, 이광호, 유복하, 이번, 이언적, 서백당, 무첨당, 향단, 객거암, 보물 제442호",20211230
7754,"조상에게 욕됨이 없기를 바라는, 경주 양동 무첨당",역사문화유산,누정,문화유산,건축유적,사대부의 누정,가옥의 누정,"무첨당(無?堂)은 경상북도 경주시 강동면 양동마을안길 32-19(양동리)에 있는 조선시대의 별당형 정자이다. 보물 제411호이다. 조선 전기의 문신이자 대학자인 이언적(李彦迪:1491~1553)의 후손 여강이씨(驪江李氏)의 종갓집의 사랑채 건물이다. 여강이씨 종갓집은  이언적의 아버지인 이번(李蕃:1463∼1500)이 터를 잡고 살던 집이다. 종갓집은 크게 동쪽에 살림채인 본채, 서쪽에 사랑채이자 별당격인 무첨당, 사당의 3개의 영역으로 되어 있다. 이",,https://ncms.nculture.org/pavilion/story/2303,경상북도,경주시,경상북도 경주시 강동면 양동마을안길 32-19(양동리),36.001971,129.252741,20181116,이번,"이언괄의 효심을 칭송하는, 경주 양동마을 심수정|곡심을 심어 키우듯 후손 양성에 힘쓴, 경주 양동마을 관가정|자연을 정원 삼아 홀로 즐기는, 경주 독락당 계정","누정, 정자, 누각, 이언적, 여강이씨, 여주이씨, 이번, 이의윤, 서백당, 월성손씨, 물봉골, 별당, 제청, 청산세거, 물애서옥, 오체서실, 좌해금서",20211230
7755,"자연을 정원 삼아 홀로 즐기는, 경주 독락당 계정",역사문화유산,누정,문화유산,건축유적,사대부의 누정,가옥의 누정,독락당 계정은 경상북도 경주시 안강읍 옥산서원길 300-3(옥산리)에 있는 조선시대의 정자이다. 조선시대 동방사현이라 불린 성리학자 이언적이 관직에서 물러나 학문에 전념하고자 1533년(중종 28)에 지은 정자이다. 자계천이라는 시냇가의 암반 위에 지어진 계정은 ‘홀로 즐긴다.’는 의미의 독락당의 별채로서 자연을 정원 삼아 지어진 정자이다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/234/16990/3387/c/16990-thumb.jpg,https://ncms.nculture.org/pavilion/story/2316,경상북도,경주시,경상북도 경주시 안강읍 옥산서원길 300-3,36.01662,129.159905,20181116,이번,"이언괄의 효심을 칭송하는, 경주 양동마을 심수정|곡심을 심어 키우듯 후손 양성에 힘쓴, 경주 양동마을 관가정|조상에게 욕됨이 없기를 바라는, 경주 양동 무첨당","누정, 정자, 누각, 독락당, 계정, 이언적, 자옥산",20211230
7756,500년 역사를 간직한 전통가옥 필경재(必敬齋),생활문화,우리마을이야기,자연과 지리,마을경관,서울 마을 산책,,"서울 강남구 수서동 대모산 근방에 있는 광평대군의 묘역은 서울 근교에서 현존하는 왕손의 묘역 중 원형을 가장 잘 유지하고 있는 곳이다. 총면적 413,300㎡의 산에 광평대군의 묘소를 비롯한 그 종문 700여 기의 묘소가 일대 장관을 이루고, 종가재실의 고옥이 있다. 그 고옥이 전주 이씨 광평대군의 종가인 필경재이다. 필경재(必敬齋)의 뜻은 ‘반드시 웃어른을 공경할 줄 아는 자세를 지니고 살라’는 뜻으로 필경재가 건립될 당시 지어진 이름",https://minio.nculture.org/amsweb-opt/multimedia_assets/118/29552/12916/c/IMG_1345-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/894,서울특별시,강남구,서울 강남구 수서동 739-1,37.48487044,127.0952339,20181116,이범석,,"광평대군, 전주 이씨, 전통가옥",20211230
7757,용산해방촌,국난극복,6·25전쟁,지방의 역사,현대,6·25전쟁 피난길,피난민 마을,서울특별시 용산동 1·2가동은 일명 '해방촌'이라 불리는데 8.15 해방과 더불어 해외에서 돌아온 동포들과 6·25전쟁으로 온 피난민들이 이 부근 산자락에 임시거주지를 마련하고 많이 살게 된데서 유래된 명칭이다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/25/22752/5923/c/22752-thumb.jpg,https://ncms.nculture.org/korean-war/story/4346,서울특별시,용산구,서울특별시 용산구 용산동1가,37.540194,126.978536,20181116,이범선,,"용산, 해방촌, 일본신사, 108계단, 니트, 90계단, 해방촌 성당",20211230
7758,목숨을 건 첩보전을 그린 영화 『인천상륙작전(2016)』,국난극복,6·25전쟁,지방의 역사,현대,6·25전쟁 관련 문화예술,6·25전쟁 관련 영화,"2016년 7월 27일 개봉한 「인천상륙작전」은 6·25전쟁의 전세를 뒤바꾼 1950년 9월 15일 국제연합(UN)군이 맥아더 장군의 지휘 아래 감행된 군사작전인 인천상륙작전을 소재로 한 이재한 감독의 영화이다. 양창훈 제작, 이만희각본, 이정재, 이범수, 리암 니슨, 진세연, 정준호 등이 출연했다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/157/21725/9716/c/21725-thumb.jpg,https://ncms.nculture.org/korean-war/story/4314,인천광역시,중구,인천광역시 중구 북성동 일대,37.473815,126.605867,20181116,이범수,,"추억의 한국영화, 전쟁영화, 남북분단",20211230
7759,잃어버린 나라를 찾기 위한 연해주의병,국난극복,의병,지방의 역사,개항기(1876~1910),한말 의병,한말 의병의 전개,"을사조약에 이어 고종의 강제퇴위 군대해산으로 확대된 의병전쟁은 연해주로도 이어졌다. 연해주에서 이범윤은 1907년 연해주 한인사회의 최고 지도자 최재형과 만나 그의 도움으로 대규모의 의병부대를 조직하여 국내진공작전을 전개했다. 또 13도의군이 1910년 6월 연해주의 재피거우에서 류인석을 중심으로 편성되었다. 그러나 13도의군은 한일병합으로 불과 2,3개월만에 해산하였다.",,https://ncms.nculture.org/righteous-army/story/4088,,,,,,20181116,이범윤,황해도와 중국에서 의병장을 지낸 우병렬|류인석선생을 제향하고 기념하는 의암제|13도의군도총재 류인석선생유적지,"연해주의병, 13도의군, 재피거우, 류인석, 최재형",20211230
7760,황해도와 중국에서 의병장을 지낸 우병렬,국난극복,의병,지방의 역사,개항기(1876~1910),한말 의병,한말 의병장,"우병렬(禹炳烈, 1856~1929)은 황해도 평산 사람으로 을미사변을 당하여 벼슬을 그만두고 고향인 평산에서 후진양성에 힘을 쏟았다. 1907년 고종황제의 강제퇴위 및 군대해산을 계기로 의병활동을 하게 되었다. 평산에서 러시아, 중국으로 가서 항일운동을 이어갔다. 1929년 중국 봉천성 흥경현에서 황해도 고향으로 돌아와 세상을 떠났다.",,https://ncms.nculture.org/righteous-army/story/3952,,,,,,20181116,이범윤,잃어버린 나라를 찾기 위한 연해주의병|류인석선생을 제향하고 기념하는 의암제|13도의군도총재 류인석선생유적지,"우병렬, 황해도 평산 의병, 해외의병",20211230
7761,류인석선생을 제향하고 기념하는 의암제,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병기념행사 및 사업,한말 일본 제국주의에 대항하여 의병을 일으킨 의암 류인석선생을 비롯하여 춘천의병의 넋을 기리기 위하여 1985년부터 시작된 행사이다. 춘천출신 류인석선생의 살신성인 호국정신과 그 유훈을 되새기며 시민정신으로 승화시키기 위해 매년 개최되는 추모행사이다. 류인선선생 유적지 일원에서 한글 백일장과 학생 휘호대회 등 경연대회와 체험행사가 다채롭게 열리고 있다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/79/10971/21870/c/10971-thumb.jpg,https://ncms.nculture.org/righteous-army/story/4055,강원특별자치도,춘천시,강원도 춘천시 남면 가정리 474,37.745639,127.569618,20181116,이범윤,잃어버린 나라를 찾기 위한 연해주의병|황해도와 중국에서 의병장을 지낸 우병렬|13도의군도총재 류인석선생유적지,"류인석, 13도의군도총재, 의암제, 성명회, 연합의병",20211230
7762,13도의군도총재 류인석선생유적지,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병사적지,"의암류인석선생유적지는 류인석 묘역을 중심으로 조성된 유적지로 강원도기념물 제74호이다. 류인석은 한말의병장으로 1896년 영월에서 연합의병을 조직하여 지휘하였으며 1910년에는 13도의군을 조직하여 도총재를 맡기도 하였다. 유적지는 2004년 강원의 얼 선양사업으로 조성되어 의암기념관과 사당인 의열사, 충효지, 정자, 추모 광장, 의병학교 등이 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/79/10969/21874/c/10969-thumb.jpg,https://ncms.nculture.org/righteous-army/story/4089,강원특별자치도,춘천시,강원도 춘천시 남면 가정리 540-1,37.74455,127.57075,20181116,이범윤,잃어버린 나라를 찾기 위한 연해주의병|황해도와 중국에서 의병장을 지낸 우병렬|류인석선생을 제향하고 기념하는 의암제,"류인석, 13도의군, 의암류인석선생유적지, 성명회, 연합의병, 가정리 의병마을",20211230
7763,"양동마을의 부잣집, 경주 이향정",역사문화유산,누정,문화유산,건축유적,사대부의 누정,가옥의 누정,"이향정은 경상북도 경주시 강동면 양동마을길 122-1(양동리)에 있는 조선시대의 가옥형 정자이다. 국가민속문화재 제79호이다. 조선후기의 문신 이범중(1708~?)이 살던 집으로, 그의 호 이향정을 따서 집의 이름을 붙였다. 그의 맏아들 이헌유(1733~?)가 살면서 집의 규모를 더욱 넓혔다고 한다. 이들이 살았던 1700년대 경에 건축된 것으로 추정된다. 건물의 구성은 사랑채, 안채, 아래채, 방앗간채로 구성되어 있는데, 이 가운데 사랑채가 정자의 형",https://minio.nculture.org/amsweb-opt/multimedia_assets/225/16914/18036/c/16914-thumb.jpg,https://ncms.nculture.org/pavilion/story/2365,경상북도,경주시,경상북도 경주시 강동면 양동마을길 122-1,35.999125,129.254374,20181116,이범중,,"누정, 정자, 누각, 이범중, 이헌유, 경주양동마을, 월성손씨, 여강이씨, 만취재",20211230
7764,한말의병장 육의사 이범직,국난극복,의병,지방의 역사,개항기(1876~1910),한말 의병,한말 의병장,"이범직(李範稷, 1868~1896)은 한말의병장으로 제천 등지에서 활약하다가 류인석을 따라 중국으로 가서 의병활동을 이어갔다. 그러나 강계관찰사에게 체포되어 끝내 순국하였다.",,https://ncms.nculture.org/righteous-army/story/4050,충청북도,충주시,충청북도 충주시 성내동,36.971356,127.935734,20181116,이범직,의병가사를 지었던 춘천의 의병장 류홍석|한말 원주에서 창의한 의병장 이춘영|강원도의병의 시작을 알린 을미의병 봉기 기념탑|양평의병을 기리는 양평 을미의병기념비|양평출신 의병장들의 묘역,"이범직, 한말의병장, 육의사",20211230
7765,의병가사를 지었던 춘천의 의병장 류홍석,국난극복,의병,지방의 역사,개항기(1876~1910),한말 의병,한말 의병장,"류홍석(柳弘錫, 1841~1913)은 화서의 문하에서 공부를 하였으며, 1895년 을미사변 후 55세의 나이로 의병에 가담하였다. 처음 춘천의진에 있다가 제천의진에 가담하였으며, 류인석을 따라 중국에 가 있다가 1913년 73세의 나이로 생을 마감하였다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/80/10973/21866/c/10973-thumb.jpg,https://ncms.nculture.org/righteous-army/story/4060,강원특별자치도,춘천시,강원도 춘천시 남면 발산리 산64-1,37.73433,127.612244,20181116,이범직,한말의병장 육의사 이범직|한말 원주에서 창의한 의병장 이춘영|강원도의병의 시작을 알린 을미의병 봉기 기념탑|양평의병을 기리는 양평 을미의병기념비|양평출신 의병장들의 묘역,"춘천의병장, 고병정가사, 류홍석",20211230
7766,한말 원주에서 창의한 의병장 이춘영,국난극복,의병,지방의 역사,개항기(1876~1910),한말 의병,한말 의병장,"이춘영(李春永, 1869~1896)은 조선말의 의병장으로 양평출신이다. 고종32년(1895) 안승우(安承禹)와 함께 의병을 모아 활약하다 충주전투에서 28세의 나이로 전사하였다.",,https://ncms.nculture.org/righteous-army/story/4074,경기도,양평군,경기도 양평군 양동면 석곡리 21-8,37.44085,127.752755,20181116,이범직,한말의병장 육의사 이범직|의병가사를 지었던 춘천의 의병장 류홍석|강원도의병의 시작을 알린 을미의병 봉기 기념탑|양평의병을 기리는 양평 을미의병기념비|양평출신 의병장들의 묘역,"이춘영, 한말의병장, 지평, 원주안창, 충주성",20211230
7767,강원도의병의 시작을 알린 을미의병 봉기 기념탑,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병기념비,원주 안창고개에 있는 을미의병봉기기념탑은 한말 을미의병기에 강원도에서 가장 먼저 의병을 일으킨 지역을 기념하는 탑이다. 1895년 명성황후 시해사건과 이어진 단발령으로 인해 일찍이 화서학파의 유생들을 중심으로 시국을 개탄하며 의병항쟁을 일으키기로 뜻을 모았다. 그리하여 안승우·이춘영·김백선은 1896년 1월 12일 원주 안창리에서 의병부대를 결성하였다.,https://minio.nculture.org/amsweb-opt/pdfs/185/27341/27341_thumbnail.jpg,https://ncms.nculture.org/righteous-army/story/3913,강원특별자치도,원주시,강원도 원주시 지정면 안창리 766-8,37.356591,127.785859,20181116,이범직,한말의병장 육의사 이범직|의병가사를 지었던 춘천의 의병장 류홍석|한말 원주에서 창의한 의병장 이춘영|양평의병을 기리는 양평 을미의병기념비|양평출신 의병장들의 묘역,"을미의병봉기기념탑, 을미의병, 이춘영, 안승우, 김백선",20211230
