DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
6203,실향민들이 만든 강화 교동도 대룡시장,생활문화,우리마을이야기,자연과 지리,마을경관,인천 마을 산책,,"한국전쟁 때 황해도 연백군에서 살던 주민들이 잠시 피난왔다가 영영 고향으로 돌아가지 못하고 살았던 곳이 강화읍 교동도이다. 교동도 북단 율두산의 망배단은 실향민들이 명절에 모여 차례를 지내는 곳이다. 이들이 고향의 연백시장을 그리워하며 꾸린 곳이 대룡시장이다. 이발소, 잡화점, 신발집, 약방 등 시간이 멈춘듯한 오래된 가게들이 여전히 영업 중인 곳이기도 하다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/166/85861/94096/c/인천-대룡시장-(1)_rev-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/986,인천광역시,강화군,인천 강화군 교동면 교동남로 35,37.78048759,126.2810515,20181116,연산군,"우리나라 최초의 한글소설이 탄생한, 상주 쾌재정|인간과 하늘이 교감하는 작은 우주, 경복궁 경회루|독립선언문을 낭독한, 서울 탑골공원 팔각정|김종직의 제자 소학동자 김굉필|주자학에서 북학파까지 조선시대 유학|일상생활의 도를 가르치고 실천한 정붕|사림의 정계 진출과 사화의 씨앗이 된 김종직|사화를 피해 학통을 전수한 정붕|문장으로 도를 보인 김종직의 「조의제문」|무예와 의술이 뛰어났던 박영|김굉필과 생과 사를 함께 한 정여창|김굉필의 호에 담긴 의미와 삶","교동도, 대룡시장, 레트로",20211230
6204,우리나라 두번째 소설 「설공찬전」을 지은 채수,생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"채수는 1449년에 태어나서 충청도관찰사, 성균대사성, 호조참판을 지낸 조선중기 문신이자 학자였다. 그가 만년에 쓴 「설공찬전」이라는 소설은 국문학사적으로 중요한 가치를 지닌다. 「설공찬전」은 「금오신화」 이후 두 번째 나온 소설이면서 한글 번역본이 존재하여 한글 소설의 시발이 된 작품이었다. 당대 「설공찬전」은 조선의 유교이념과 상반되는 도교와 불교적 세계관으로 조정을 비판해 금서로 불태워지기도 했다.",,https://ncms.nculture.org/local-artist/story/5292,전라남도,순천시,,,,20181116,연산군,"우리나라 최초의 한글소설이 탄생한, 상주 쾌재정|인간과 하늘이 교감하는 작은 우주, 경복궁 경회루|독립선언문을 낭독한, 서울 탑골공원 팔각정|김종직의 제자 소학동자 김굉필|주자학에서 북학파까지 조선시대 유학|일상생활의 도를 가르치고 실천한 정붕|사림의 정계 진출과 사화의 씨앗이 된 김종직|사화를 피해 학통을 전수한 정붕|문장으로 도를 보인 김종직의 「조의제문」|무예와 의술이 뛰어났던 박영|김굉필과 생과 사를 함께 한 정여창|김굉필의 호에 담긴 의미와 삶","설공찬전, 설공찬이, 채수, 조선 전기 문인, 쾌재정",20211230
6205,영창대군이 죽음을 맞이한 인천광역시 강화도의 살챙이마을,생활문화,지명유래,"구비전승,어문학",지명유래,인천 지역의 지명유래,,"경기도 강화도는 고려와 조선의 수도 인근에 있는 큰 섬이라 왕족들의 유배지로 유명하였다. 유배를 온 왕족 가운데 강화도에서 목숨을 잃기도 하였는데, 대표적인 인물이 바로 영창대군(永昌大君)이다. 선조의 뒤를 이어 왕이 된 광해군은 여덟 살이던 영창대군을 강화도로 귀양 보냈다. 그리고 그의 측근인 정항을 강화부사로 내려보냈다. 강화부사 정항은 영창대군이 거주하는 초가집 아궁이에다가 마른 솔가지와 장작더미를 쌓고 불을 놓아 영창대군을 불 태어 죽였다. 강화",,https://ncms.nculture.org/origin-of-place-names/story/5090,인천광역시,강화군,인천광역시 강화군 강화읍 관청리 115-2,37.74477407,126.4899789,20181116,연산군,"우리나라 최초의 한글소설이 탄생한, 상주 쾌재정|인간과 하늘이 교감하는 작은 우주, 경복궁 경회루|독립선언문을 낭독한, 서울 탑골공원 팔각정|김종직의 제자 소학동자 김굉필|주자학에서 북학파까지 조선시대 유학|일상생활의 도를 가르치고 실천한 정붕|사림의 정계 진출과 사화의 씨앗이 된 김종직|사화를 피해 학통을 전수한 정붕|문장으로 도를 보인 김종직의 「조의제문」|무예와 의술이 뛰어났던 박영|김굉필과 생과 사를 함께 한 정여창|김굉필의 호에 담긴 의미와 삶","인천광역시, 강화도, 살챙이마을, 영창대군, 광해군, 정항, 설화, 전설, 지명유래",20211230
6206,장수 황씨가 거주하게 된 세종시 연동면의 황우재마을,생활문화,지명유래,"구비전승,어문학",지명유래,세종시 지역의 지명유래,,"세종특별자치시 연동면(燕洞面)에 ‘명학리(鳴鶴里)’라는 마을이 있다. 황우산(黃牛山) 아래에 해당하는 마을이다. 명학리에는 ‘서당말’, ‘원당골’, ‘황우재’ 등의 자연마을이 있는데, 이들 마을의 지명이 장수 황씨들이 모여 살게 된 유래와 연관되어 있다. 조선시대 중종반정을 앞두고 황반이라는 사람이 두 동생에게 피신하라고 하였다. 둘째 동생이 황우재마을을 지나던 중 마을 지명이 황우산, 황우치, 황우재마을 등 황씨와 관련 있어서 명학리에 정착하게 되었다",,https://ncms.nculture.org/origin-of-place-names/story/5560,세종특별자치시,세종시,세종특별자치시 연동면 명학1길 53-10,36.53438137,127.3415571,20181116,연산군,"우리나라 최초의 한글소설이 탄생한, 상주 쾌재정|인간과 하늘이 교감하는 작은 우주, 경복궁 경회루|독립선언문을 낭독한, 서울 탑골공원 팔각정|김종직의 제자 소학동자 김굉필|주자학에서 북학파까지 조선시대 유학|일상생활의 도를 가르치고 실천한 정붕|사림의 정계 진출과 사화의 씨앗이 된 김종직|사화를 피해 학통을 전수한 정붕|문장으로 도를 보인 김종직의 「조의제문」|무예와 의술이 뛰어났던 박영|김굉필과 생과 사를 함께 한 정여창|김굉필의 호에 담긴 의미와 삶","세종특별시, 연동면, 황우재마을, 황우재, 황우산, 설화, 전설, 지명유래, 연산군, 중종반정",20211230
6207,"불행하게 죽었으나 정통 성리학의 대가, 정여창",역사문화유산,유교,문화유산,기타,서원 ·향교의 이해를 위한 유학 개괄,서원향교 배향인물,"정여창은 조선 전기의 학자로 호는 일두(一?)이며, 시호는 문헌(文獻)이다. 무오사화로 인하여 유배의 길을 떠나게 되었으며, 갑자사화로 인하여 부관참시(剖棺斬屍 : 무덤을 파헤치고 시신을 꺼내어 처형하는 극형)의 잔혹한 형벌을 당했다. 그는 이 같이 불행한 삶을 살았으나 학문적으로는 정몽주, 김종직으로 이어지는 우리나라 유학의 정통을 전수 받은 성리학의 대가로서 학문의 목적을 성인이 되는 것에 둔 정통파 유학자였다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/79/22891/19851/c/22891-thumb.jpg,https://ncms.nculture.org/confucianism/story/2676,,,,,,20181116,연산군(동궁),,"일두, 갑자사화, 정여창, 무오사화, 김종직",20211230
6208,유형귀 장군이 애마의 목을 베고 자결한 거창 살목마을,생활문화,지명유래,"구비전승,어문학",지명유래,경상남도 지역의 지명유래,,"고려 말 유형귀라는 무사는 나라가 혼란해지면서 거창군 가조면에서 은둔 생활을 했다. 어느 날, 가마소에서 말 한 마리가 뛰쳐나와 사납게 굴었다. 유 장군이 꾸짖자 말이 머리를 조아렸다. 유 장군은 그 말을 애마로 삼고 무술에 정진했다. 고려 패망 후 새 왕조에서 그를 불렀지만 그는 나아가지 않았다. 장군이 일흔세 살이 되어 말에게 용기를 겨루어보자고 제안한 후, 그 결과대로 말의 목을 베고 자신도 자결했다. 이에 유 장군이 말의 목을 벤 곳을 일러 ‘살",https://minio.nculture.org/amsweb-opt/multimedia_assets/129/71933/64443/c/유형귀-장군이-애마의-목을-베고-자결한-거창군-남하면-살목마을-thumb.jpg,https://ncms.nculture.org/origin-of-place-names/story/307,경상남도,거창군,경남 거창군 남하면 대곡길 42-3,35.6827709,127.9458277,20181116,연안 송씨,,"살목, 유형귀, 홍건적, 말",20211230
6209,아내를 걸고 내기 (박 손 양가가 혼인을 않는 유래),생활문화,관혼상제,생활과 민속,생활,혼례,혼례 관련 옛이야기,"밀양 박씨와 밀양 손씨는 한참 동안 혼인을 하지 않았다. 그 이유는 고려 태조 때 추화성을 쌓으면서 아내를 두고 한 내기 때문이다. 두 사람은 추화성을 나누어 쌓았는데 승패를 가를 수가 없었다. 그래서 추화성 아래에 있는 큰 연못에 남천 강의 물을 길어다가 먼저 채우는 사람이 이기기로 했다. 결국, 밀양 박씨가 승리해서 손씨 부인을 빼앗았다. 그래서 두 집안은 혼인하지 않게 되었다는 것이다.",,https://ncms.nculture.org/ceremonial/story/1506,경기도,화성시,경기도 화성시 남양읍 장덕1리,37.153501,126.793615,20181116,연안 차씨,상객가서 실수한 사돈,"아내, 내기, 박씨, 손씨, 혼인, 유래, 설화",20211230
6210,상객가서 실수한 사돈,생활문화,관혼상제,생활과 민속,생활,혼례,혼례 관련 옛이야기,「상객가서 실수한 사돈」은 상객으로 가서 술을 많이 마신 까닭에 실수한 큰아버지를 조카딸이 기지를 발휘하여 사돈집에서 망신을 당하지 않게 되었다고 하는 것이다. 조카딸은 놋그릇을 훔친 큰아버지의 행동을 자신을 잘 살게 하기 위한 것이라는 재치 있는 말로 극복하기 힘든 큰아버지의 실수를 한 번에 무마한다. 이 설화는 술에 취한 상객의 행동을 우스꽝스럽게 묘사함으로써 웃음을 유발하고 있다.,,https://ncms.nculture.org/ceremonial/story/1653,강원특별자치도,횡성군,강원도 횡성군 청일면 춘당리,37.612112,128.15061,20181116,연안 차씨,아내를 걸고 내기 (박 손 양가가 혼인을 않는 유래),"상객, 사돈, 상객가서 실수한 사돈, 후행, 혼인 풍습",20211230
6211,해와 달을 회복시킨 연오랑과 세오녀,생활문화,지역설화,"구비전승,어문학",어문학,경상도·대구·부산 지역의 전설,,신라에 연오랑 세오녀 부부가 살았다. 연오가 바닷가에서 일하다 바위에 실려 일본에 가게 되었다. 일본 사람들은 연오를 비범한 인물로 여겨 왕으로 삼았다. 연오를 찾으러 나갔던 세오도 바위에 실려 일본에 도착하였고 부부가 만나 세오는 왕비가 되었다. 부부가 신라를 떠나자 해와 달이 빛을 잃었다. 일관이 해와 달의 기운이 일본에 갔기 때문이라 하자 왕은 사신을 보내 부부를 돌아오게 하였다. 그러나 연오랑 세오녀 부부는 하늘의 뜻을 거스를 수 없다며 세오가,https://minio.nculture.org/amsweb-opt/multimedia_assets/210/29343/12556/c/빛을회복한연오랑과세오녀-thumb.jpg,https://ncms.nculture.org/traditional-stories/story/60,경상북도,포항시,경상북도 포항시 남구 오천읍 용덕리,35.96877277,129.4219461,20181116,연오랑,,"연오랑, 세오녀, 빛",20211230
6212,붕당의 뜨거운 감자 군신분의,역사문화유산,유교,문화유산,기타,훼철되지 않은 서원,사충서원,사충서원은 유교에서 말하는 군신유의(君臣有義)의 의미를 깊이 생각해 볼 수 있는 곳이다. 충역(忠逆)의 논란으로 사충서원은 건립 후 바로 훼철되었다가 신유대훈 발표 이후 다시 복설되었다. 사충서원의 복설은 경종에서 영조로 이어지는 왕권의 정통성을 인정한다는 의미와 함께 군신유의를 둘러싼 노론과 소론의 정쟁(政爭)에서 노론이 승리했음을 의미했다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/197/23596/6367/c/23596-thumb.jpg,https://ncms.nculture.org/confucianism/story/2652,경기도,하남시,경기도 하남시 상산곡동 100-2,37.4954651,127.2371101,20181116,연잉군,"노량진 사육신 사당 옆에 세워졌던 사충신의 사당, 사충서원","군신분의, 군신유의, 귄위신강, 삼강오륜, 건저대리",20211230
6213,"노량진 사육신 사당 옆에 세워졌던 사충신의 사당, 사충서원",역사문화유산,유교,문화유산,기타,훼철되지 않은 서원,사충서원,"사충서원은 원래 사육신묘가 있는 노량진에 창건되었다. 서원에는 경종 재위기에 연잉군을 세제로 책봉시킨 노론의 사대신(四大臣)이 배향되어 있다. 경종의 뒤를 이어 연잉군이 즉위해 영조가 되면서 충신으로 서원에 배향되었다. 하지만 1년 뒤 소론이 집권하면서 이들은 경종에 대한 역신으로 간주되어 서원이 훼철되었다가 이후 다시 설립된다. 충신에서 역신으로, 그리고 다시 충신이 되어 서원에 배향된 이들의 마음 중심에 무엇이 있었는지 생각해 볼 만하다.",https://minio.nculture.org/amsweb-opt/pdfs/157/27313/27313_thumbnail.jpg,https://ncms.nculture.org/confucianism/story/2678,경기도,하남시,경기도 하남시 상산곡동 100-2,37.4954651,127.2371101,20181116,연잉군,붕당의 뜨거운 감자 군신분의,"노론, 소론, 연잉군, 영조, 경종, 을사환국, 정미환국, 갑술환국",20211230
