DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
9299,"수없이 다시 세운, 수마노탑",역사문화유산,한국의 석조문화,문화유산,조각,불교 석조문화,석탑,"수마노탑은 정암사 적멸보궁 뒤 산비탈에 세워진 7층의 모전석탑이다. 모전석탑이란 전탑을 모방한 탑으로, 돌을 벽돌 모양으로 깎아 쌓아 올린 탑을 말한다. 이 탑에는 부처님의 진신사리를 모셨다고 하여 적멸보궁 안에 불상을 모시지 않는 대신, 산 중턱에 세워져서 예배의 대상이 되고 있다. 1972년 이 탑을 해체, 복원할 때 탑의 내부에서 사리 및 관련 기록이 발견되었다. 사적기에 신라 자장율사가 처음 세웠다고 하나, 고려 시대에 세워진 것으로 추정되며,",https://minio.nculture.org/amsweb-opt/3ds/129/84484/84484_thumbnail.jpg,https://ncms.nculture.org/stonecraft/story/6857,강원특별자치도,정선군,강원도 정선군 고한읍 함백산로 1410,37.18229553,128.8932049,20181116,자장율사,스님이 도의 문을 통과한 속초 도문동과 신흥사|통도사 사원전의 경계와 소유권을 표시한 울주 상천리 통도사 국장생 석표|적멸보궁의 상징 통도사 금강계단|신흥사 대웅전 기단,"수마노탑, 정선 정암사, 적멸보궁, 자장율사, 용왕",20211230
9300,적멸보궁의 상징 통도사 금강계단,역사문화유산,한국의 석조문화,문화유산,조각,불교 석조문화,계단/다리,신라 선덕여왕 15년(646) 자장율사에 의해 조성된 금강계단은 통도사 창건 이후 수차례에 걸쳐 중수되었기 때문에 창건 당시의 정확한 구조를 알 수 없다. 다만 『삼국유사』 기록에 ‘계단은 2층으로 위층 가운데에는 마치 가마솥을 엎어 놓은 것과 같다’라는 기록을 통해 그 형태가 현재의 모습과 크게 다르지 않았던 것으로 추정된다.,,https://ncms.nculture.org/stonecraft/story/6955,경상남도,양산시,경남 양산시 하북면 지산리 583,35.48820628,129.0637284,20181116,자장율사,"스님이 도의 문을 통과한 속초 도문동과 신흥사|통도사 사원전의 경계와 소유권을 표시한 울주 상천리 통도사 국장생 석표|수없이 다시 세운, 수마노탑|신흥사 대웅전 기단","양산 통도사, 금강계단, 선덕여왕, 국보 제290호, 자장율사, 불교 문화재",20211230
9301,신흥사 대웅전 기단,역사문화유산,한국의 석조문화,문화유산,조각,불교 석조문화,기타,"신흥사 대웅전 기단은 현재 보물 제1981호로 지정된 속초 신흥사 극락보전 (束草 新興寺 極樂寶殿)의 기단이다. 속초 신흥사는 외설악 동사면 기슭에 위치하는 사찰로 신라 진덕여왕 6년(652년) 자장율사(慈藏律師)가 향성사로 창건했다고 전해지고 있다. 극락보전은 중수기(重修記)와 상량문이 남아 있어 1749년부터 1821년까지 네 차례 수리됐다는 사실을 알 수 있다. 품위가 느껴지는 공포 구성은 논산 쌍계사 대웅전, 대구 동화사 대웅전과 유사하다. 기단",,https://ncms.nculture.org/stonecraft/story/6959,강원특별자치도,속초시,강원도 속초시 설악산로 1137,38.1760142,128.4841976,20181116,자장율사,"스님이 도의 문을 통과한 속초 도문동과 신흥사|통도사 사원전의 경계와 소유권을 표시한 울주 상천리 통도사 국장생 석표|수없이 다시 세운, 수마노탑|적멸보궁의 상징 통도사 금강계단","속초 신흥사, 극락보전, 자장율사, 삼태극, 향성사, 원당",20211230
9302,"사랑과 농사의 여신, 자청비",생활문화,지역설화,"구비전승,어문학",어문학,제주도 지역의 전설,,"자청비에 관한 설화는 제주 지역에서 전승되는 다양한 본풀이 중 일반신본풀이에 해당한다. ‘세경본풀이’이란 이름으로 전해지고 있으며, 자청비를 중심으로 이야기가 전개되고 있어 ‘자청비 신화’라고도 불린다. 자청비에 관한 설화는 주인공 자청비가 시련을 극복하여 마침내 사랑을 쟁취하고, 농경신이 되었다는 내력을 담고 있다. 이 설화는 이야기의 전개 과정이 그 무엇보다 드라마틱하여 현재 전해지고 있는 본풀이 중 가장 뛰어난 작품으로 평가되고 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/211/29344/12575/c/사랑과농사의여인자청비-thumb.jpg,https://ncms.nculture.org/traditional-stories/story/140,제주특별자치도,제주시,제주 제주시 중앙로 2 해변공연장 2층,33.51814802,126.5239537,20181116,자청비,채소일까 과일일까 토마토,"자청비, 세경본풀이, 자청비 신화, 농경기원신화, 문도령, 정수남이, 서천꽃밭, 오곡의 씨앗",20211230
9303,채소일까 과일일까 토마토,산업,한국의 농업,경제와 산업,농림수산업,농사의 종류,농작물의 종류,"남아메리카가 원산지인 한해살이 풀의 열매로 남아메리카의 페루가 원산지이다. 16세기 초반에 유럽으로 전해진 것으로 추정되고 우리나라에는 17세기에 전래되었다. 토마토는 날것을 주스 또는 페이스트 같은 통조림으로 만들거나 파스타나 스파게티같은 요리의 소스를 만드는 데 쓰인다. 비교적 따뜻한 기온과 많은 햇빛을 요구하기 때문에 영국과 유럽 북부에서는 주로 온실에서 기르며 미국과 유럽 남부, 특히 이탈리아에서 가장 많이 재배된다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/108/24306/21034/c/24306-thumb.jpg,https://ncms.nculture.org/farming/story/3121,,,,,,20181116,자청비,"사랑과 농사의 여신, 자청비","토마토, 채소, 과일",20211230
9304,공자의 '춘추'를 후세에 전한 복상,역사문화유산,유교,문화유산,기타,서원 ·향교의 이해를 위한 유학 개괄,서원향교 배향인물,"복상(卜商)은 자를 자하(子夏)라 했고, 공자보다 44년 아래였다. 진(晋)나라 온(?, 지금의 허난성 온현) 사람으로 공자의 수제자인 공문십철로 꼽혔다. 공자가 이야기한 과유불급(過猶不及)은 자공이 “사(師, 자장)와 상(商, 복상) 누가 더 뛰어납니까?”라느 물음에 대한 답으로 나왔다. “자장은 지나치고, 복상은 미치지 못한다.”면서 “지나친 것은 미치지 못한 것이나 같다.”라고 했다. 복상은 내면보다 객관적 형식인 예를 중시했고, 공자의 『춘추』를",https://minio.nculture.org/amsweb-opt/multimedia_assets/238/23975/6546/c/23975-thumb.jpg,https://ncms.nculture.org/confucianism/story/2690,,,,,,20181116,자하,백성을 예악으로 다스린 언언|충효,"자하, 공문십철, 과유불급",20211230
9305,백성을 예악으로 다스린 언언,역사문화유산,유교,문화유산,기타,서원 ·향교의 이해를 위한 유학 개괄,서원향교 배향인물,오(吳)나라 사람으로 자는 자유(子游)이다. 공자보다 45세 연하인데 뛰어난 제자들 가운데 유일한 남방 출신이다. 공자께서 그를 문학에 익숙하다고 하였다. 자하와는 상반된 학문관을 보여주기도 한다. 자유(子游)가 자하의 제자들은 물 뿌리고 청소하는 등의 지엽적인 일에만 신경을 쓰고 근본적인 것은 없다고 하였다. 자유는 무언가 근본적인 것을 우선적으로 추구하려는 경향이 있었다고 보인다.,,https://ncms.nculture.org/confucianism/story/2696,,,,,,20181116,자하,공자의 '춘추'를 후세에 전한 복상|충효,"언언, 오나라 사람, 자유, 무성, 쇄소응대",20211230
9306,충효,역사문화유산,유교,문화유산,기타,서원 ·향교의 이해를 위한 유학 개괄,유학의 기본 사상,"충(忠)은 나라에 대한 윤리이지만 자기자신에게 충실한 것으로도 해석한다. 효에 관해서는 『논어』의 문답을 살펴보면 이해가 쉬울 것이다. 자하가 효에 대해 물었다. 그러자 공자는 “낯빛이 어려우니, 일이 있거든 자식이 수고롭게 일을 하고, 술과 음식이 있거든 부모에게 드린다. 일찍이 이런 것이 효가 될까?” 하였다. 집안의 일을 하고, 끼니를 챙겨드리는 것만으로 효도라고 할 수 있느냐는 것이다. 부모의 안색을 살피는 것이 어려운 것은 부모의 마음을 살피는",https://minio.nculture.org/amsweb-opt/multimedia_assets/45/24060/10212/c/24060-thumb.jpg,https://ncms.nculture.org/confucianism/story/2668,,,,,,20181116,자하,공자의 '춘추'를 후세에 전한 복상|백성을 예악으로 다스린 언언,"논어, 공경, 맹자, 향교, 서원",20211230
9307,가마에서 내려 말을 타고 넘던 말티재길,역사문화유산,성과옛도로,자연과 지리,향토지,옛 도로,사연을 품고 있는 옛길,법주사가 있는 속리산으로 진입하는 관문이라 불리는 말티재는 신라 진흥왕 때에 법주사를 세우기 위해 의신조사가 넘어간 이래 수많은 사람들이 넘었던 옛길이다. 말티재는 사람을 가마가 통과할 수 없을 정도로 험하고 힘든 구간이었다. 사람이 가마에서 내린 후 말에 옮겨 탔다는 고개일 정도로 사람들의 통행도 어려웠던 길이다. 신작로가 만들어지고 법주사를 찾는 사람이 많아지면서 속리산으로 진입하는 주요한 입구 역할을 했다. 지금은 말티재 옛길의 북쪽에 속리터널이,https://minio.nculture.org/amsweb-opt/multimedia_assets/9/11873/974/c/11873-thumb.jpg,https://ncms.nculture.org/castle-road/story/2241,충청북도,보은군,충청북도 보은군 장안면 장재리,36.492945,127.770244,20181116,작제건,,"속리산, 법주사, 박석, 정이품송, 보은군, 왕건, 관문, 속리터널",20211230
9308,"누룩, 국가가 통제하다.",역사문화유산,근대문화유산,생활과 민속,생활,근대 신문으로 보는 음식,전통 음식과 식재료의 변화,누룩은 곡식을 발효시켜 술로 만들 때 필요한 발효제이다. 전근대 시기 누룩은 주로 밀로 만들었는데 밀 농사를 지은 농민들이 부업으로 만들어 장에서 팔았다. 일제시대 대규모로 누룩을 제조하는 공장들이 출현하였는데 농촌에서 부업으로 만드는 누룩도 공존하였다. 1930년대 일제는 누룩 제조를 특정 공장에만 허가하고 전매권을 주었다. 다양하게 만들어지던 누룩은 국가에 의해 통제되었다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/202/25909/7566/c/25909-thumb.jpg,https://ncms.nculture.org/legacy/story/2727,부산광역시,금정구,부산광역시 금정구 금성동 554-1 금정산성 막걸리 찾아가는 양조장,35.250417,129.056476,20181116,장 드 팡주,,"곡자화시, 곡자제조장, 산성누룩, 재래종 밀",20211230
9309,청어에서 꽁치로 바뀐 과메기,역사문화유산,근대문화유산,생활과 민속,생활,근대 신문으로 보는 음식,전통 음식과 식재료의 변화,"청어는 전근대시기부터 한국에서 상당히 많이 잡히던 물고기였다. 겨울에는 생어로, 그 외의 계절에는 자반으로 유통하여 먹었고, 말려 먹기도 했다. 말린 청어를 과메기라 한다. 일제강점기 청어는 주로 포항시 영일만 일대에서 많이 잡혔는데 한해 2천만 마리 정도가 잡혔다. 엄청난 어획고로 영일만의 어민들이 모두 부유했을 것 같지만 청어풍어의 이익은 주로 구룡포에 거주하던 일본인 어부들이 차지하였다. 오늘날 구룡포 역사문화 거리에 일제강점기 구룡포에 거주하던",,https://ncms.nculture.org/legacy/story/2939,경상북도,포항시,경상북도 포항시 남구 구룡포읍 구룡포리,35.99988,129.55396,20181116,장 드 팡쥬,,"청어, 꽁치, 영일만, 구룡포 근대문화역사거리, 일본인 어부, 말린청어",20211230
9310,함안지구전투,국난극복,6·25전쟁,지방의 역사,현대,6·25전쟁의 격전지와 기념시설물,6·25전쟁 UN참전 기념시설물,함안지구전투는 경상남도 함안에서 1950년 8월 북한군의 8월 공세에 맞서 서부 낙동강 방어선을 지켜낸 전투이다. 이 전투에서 함안의 민·관·군은 북한군 제6사단의 공세에 맞서 혼연일체로 합동하여 미 제25사단 제24연대 제1대대와 함께 약 한 달 반에 걸쳐 치열한 공방전을 벌인 끝에 적에게 막대한 손실을 입히고 승리를 이끌어 냈다.,https://minio.nculture.org/amsweb-opt/pdfs/201/27359/27359_thumbnail.jpg,https://ncms.nculture.org/korean-war/story/4324,경상남도,함안군,경상남도 함안군 여항면 외암리,35.209712,128.454391,20181116,장 킨,,"서부 낙동강 방어선, 전투경찰, 학도병, 주민, 여항산, 서북산, 함안민안비",20211230
9311,"지리산의 정기가 느껴지는, 남원 퇴수정",역사문화유산,누정,문화유산,건축유적,사대부의 누정,계곡 계류의 누정,"남원 퇴수정은 지리산 뱀사골 입구 둘레길이 시작되는 매동 마을 냇가에 있다. 야트막한 산자락과 암벽을 뒤로 걸친 채 앞으로 맑고 맑은 계곡물이 흐르고, 멀리 봄이면 철쭉으로 유명한 바래봉을 향하고 있다. 퇴수정은 소박하고 단아한 정자이다. 퇴수정은 1870년(고종 7) 매천 박치기(朴致箕)가 은퇴후 여생을 보내려고 지은 정자이다. ‘퇴수정(退修亭)’. 말 그대로 ‘나이 들어 은퇴하여 자연 속에서 심신을 닦는 정자’라는 의미이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/215/15749/17316/c/15749-thumb.jpg,https://ncms.nculture.org/pavilion/story/2454,전라북도,남원시,전라북도 남원시 산내면 대정리 827,35.424822,127.622744,20181116,장계,,"누정, 정자, 퇴수정, 매동마을, 실상사, 백상사",20211230
9312,어머니의 열녀비와 아들의 효자비가 함께 있는 울산 언양 양세정려각,역사문화유산,한국의 기록문화,문화유산,기타,경상도 대구 울산 부산의 기록문화,금석자료,울산광역시 울주군 언양읍 반곡리에는 열녀비와 효자비가 함께 보관되어 있는 양세정려각이 있다. 어머니 파평윤씨의 열녀 파평윤씨 정려비와 아들 장계룡의 효자 장계룡 정려비가 함께 보존되어 있는 비각이다. 파평윤씨는 남편이 세상을 떠나자 피눈물을 흘리며 슬퍼하다 눈이 멀게 되었다. 아들 장계룡이 어머니의 눈이 뜨이기를 10년 동안 지성으로 빌자 마침내 파평윤씨가 눈을 뜨게 되었고 이 일이 조정에 알려져 정려각이 세워졌다고 한다.,,https://ncms.nculture.org/archival/story/5031,울산광역시,울주군,울산광역시 울주군 언양읍 반곡리 851-2,35.60189152,129.1391403,20181116,장계룡,,"열녀비, 효자비, 파평윤씨, 장계룡, 양세정려각, 언양읍",20211230
9313,"산에는 산삼(山蔘), 식탁에는 섭산삼(攝山蔘)",생활문화,향토음식,생활과 민속,생활,향토음식의 유래와 역사,,섭산삼은 껍질을 벗긴 더덕을 얇게 썰고 두드려서 찹쌀가루를 묻힌 다음 기름에 튀겨낸 경상북도 영양군의 향토음식이다. 또한 영양군 원리리에 재령이씨 가문 석계종택의 내림 음식으로도 유명하다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/222/26120/7644/c/26120-thumb.jpg,https://ncms.nculture.org/food/story/1763,경상북도,영양군,경상북도 영양군 석보면 원리리 308,36.5585457,129.1280358,20181116,장계향,"섭산삼과 맨드라미꽃물 들인 잡채에 담긴 400년 역사|장계향이 지은 최초의 한글 음식 조리서, 경북 영양 음식디미방","섭산삼, 더덕, 산삼, 음식디미방, 향토음식",20211230
9314,섭산삼과 맨드라미꽃물 들인 잡채에 담긴 400년 역사,생활문화,향토음식,생활과 민속,생활,우리 음식의 맛과 이야기,,"경상북도 영양군 두들 마을은 재령 이씨의 집성촌으로 이곳에는 1600년대에 만들어진 한글 음식 조리서 '음식디미방'이 전해 내려온다고 한다. 음식디미방에는 음식 조리법뿐만 아니라 저장, 발표식품, 식품보관법 등이 상세히 적혀있어 음식을 조리하고 나누려는 마음도 전해진다. 그중에서도 섭산삼과 잡채에 대한 일화는 광해군 일기에도 나올 정도로 맛이 좋다고 전해진다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/222/26129/7653/c/26129-thumb.jpg,https://ncms.nculture.org/food/story/1765,경상북도,영양군,경북 영양군 영양읍 군민회관길 7,36.6634851,129.1175896,20181116,장계향,"산에는 산삼(山蔘), 식탁에는 섭산삼(攝山蔘)|장계향이 지은 최초의 한글 음식 조리서, 경북 영양 음식디미방","섭산삼, 석계종가, 맨드라미, 석류탕, 어만두, 잡채, 도토리죽, 이시명, 장계향",20211230
9315,"장계향이 지은 최초의 한글 음식 조리서, 경북 영양 음식디미방",역사문화유산,한국의 기록문화,생활과 민속,생활,경상도 대구 울산 부산의 기록문화,종이자료,"경상북도 영양군 석보면 원리리 두들마을의 석계 고택은 이시명과 장계향 부부가 살았던 곳이며, 장계향이 늘그막에 『음식디미방』을 짓고 생을 마감한 곳이기도 하다. 장계향은 이시명과 혼인하여 10남매를 정성껏 기르고 부모님과 남편을 잘 모셨으며 이웃들에게도 도움을 베푼 덕행있는 인물이었다. 『음식디미방』은 한글로 기록된 최초의 음식 조리서로, 장계향이 딸과 며느리에게 음식 조리법을 전하기 위해 지은 것이다. 최근에 경상북도 영양군에 장계향문화체험교육원이 설",,https://ncms.nculture.org/archival/story/5208,경상북도,안동시,경북 영양군 석보면 원리리 322,36.5584601,129.1286023,20181116,장계향,"산에는 산삼(山蔘), 식탁에는 섭산삼(攝山蔘)|섭산삼과 맨드라미꽃물 들인 잡채에 담긴 400년 역사","장계향, 음식디미방, 영양군 두들마을, 장계향문화체험교육원",20211230
9316,만담의 대가 장소팔,생활문화,지역문화예술인,종교와 문화,문화예술,연극/영화,,"장소팔은 만담의 대가이다. 만담이란 재밌는 말로 웃음을 주면서도 사회를 풍자하는 공연이다. 그의 만담은 전통적인 이야기 공연인 재담을 이으면서 시대에 맞게 재창작하였다는 데에서 의의가 있다. 장소팔은 고춘자와 함께 남녀대화식 만담을 정착시켰고, 민요를 엮은 민요만담이라는 새로운 장르를 탄생시켰다. 그의 만담은 이후 희극, 코미디, 개그로 이어졌다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/147/84251/82643/c/흥겨운-민요만담-걸작집-LP음반_국립민속박물관_제1유형-thumb.jpg,https://ncms.nculture.org/local-artist/story/4966,서울특별시,중구,,,,20181116,장광팔,,"장소팔, 연극인, 민요만담, 고춘자, 박춘재",20211230
