DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
11,거창의병전투지 의신마을,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병사적지,의신마을은 1908년 2월 2일 거창의병이 일본군 토벌대와 전투를 벌였던 곳으로 전투에서 순국한 의병들의 시신을 마을 사람들이 모아 산기슭에 매장한 곳이다. 1908년 2월 거창의병 50여명이 하동군 화개면 대성리 의신마을에 도착하였다. 의신마을에 의병이 나타났다는 정보를 들은 일제는 1908년 2월 2일 일본군 토벌대를 파견하여 거창의병과 전투가 벌어졌던 곳이다.,https://minio.nculture.org/amsweb-opt/pdfs/182/27338/27338_thumbnail.JPG,https://ncms.nculture.org/righteous-army/story/4058,경상남도,하동군,경상남도 하동군 화개면 대성리 1351-1,35.288825,127.6482,20181116,가와하라,,"거창의병, 의신마을, 정미의병, 해산군인",20211230
12,일본과의 7년전쟁 임진왜란,국난극복,의병,지방의 역사,조선,임진왜란 의병,임진왜란 의병의 배경,"일본은 1592년 총병력 약 20여만 명을 동원하여 조선을 침략하였다. 부산을 함락시키고 세 길로 나누어 서울을 향해 북진한 일본군은 18일 만인 5월 2일 서울을 점령하였다. 그리하여 조선은 2개월도 채 못 되어 온 국토가 일본군에 짓밟히는 위기에 놓였다. 그러나 6월 이후, 전국 각지에서 의병과 승병이 봉기하여 관군과 협조하며 적군을 격파하고, 수군의 활약으로 전세를 만회할 수 있었다.",,https://ncms.nculture.org/righteous-army/story/3901,,,,,,20181116,가토 기요마사,"정문부를 중심으로 조직된 함경도의병|화순의 의병장 최경회|관북지방의 의병장 정문부|경상북도의 의병장 권응수|황석산성에서 전사한 곽준|임진왜란과 정유재란의 의병장 조종도|일본에 건너가 포로를 찾아온 유정|의승병장 사명대사의 생가지와 유적지|권율이 말을 목욕시킨 세마대|중요한 지역으로 부상한 울산 경상좌도병영성|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","임진왜란, 의병, 선조, 토요토미 히데요시, 수군",20211230
13,정문부를 중심으로 조직된 함경도의병,국난극복,의병,지방의 역사,조선,임진왜란 의병,임진왜란 의병의 전개,"1592년 임진왜란으로 함경도마저 점령되자 북병사로 있던 정문부가 최배천·이붕수 등과 함께 의병을 일으킬 것을 논의하고 수백 명의 병사를 모아 의병을 일으켰다. 정문부는 10월 30일 1,000여 명의 의병을 거느리고 길주에 있는 적을 공격하여 대승리를 거두었고, 이후 쌍포, 백탑 등지에서 적을 격파하여 함경도를 수복하였다.",,https://ncms.nculture.org/righteous-army/story/3933,북한,,,,,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|화순의 의병장 최경회|관북지방의 의병장 정문부|경상북도의 의병장 권응수|황석산성에서 전사한 곽준|임진왜란과 정유재란의 의병장 조종도|일본에 건너가 포로를 찾아온 유정|의승병장 사명대사의 생가지와 유적지|권율이 말을 목욕시킨 세마대|중요한 지역으로 부상한 울산 경상좌도병영성|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","함경도의병, 정문부, 북관대첩, 장평석령, 쌍포, 백탑",20211230
14,화순의 의병장 최경회,국난극복,의병,지방의 역사,조선,임진왜란 의병,임진왜란 의병장,"최경회(崔慶會,  1532(중종 27)∼1593(선조 26))는 조선중기의 문신이면서 임진왜란 때 의병장이었다. 전라도 화순에서 창의하여 진주성 싸움에서 패해 남강에 투신했다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/56/10903/504/c/10903-thumb.jpg,https://ncms.nculture.org/righteous-army/story/3851,전라남도,화순군,전라남도 화순군 화순읍 다지리,35.038505,126.999505,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|정문부를 중심으로 조직된 함경도의병|관북지방의 의병장 정문부|경상북도의 의병장 권응수|황석산성에서 전사한 곽준|임진왜란과 정유재란의 의병장 조종도|일본에 건너가 포로를 찾아온 유정|의승병장 사명대사의 생가지와 유적지|권율이 말을 목욕시킨 세마대|중요한 지역으로 부상한 울산 경상좌도병영성|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","최경회, 임진왜란, 의병장, 진주성전투",20211230
15,관북지방의 의병장 정문부,국난극복,의병,지방의 역사,조선,임진왜란 의병,임진왜란 의병장,"정문부(鄭文孚, 1565년 ~ 1624년)는 조선 중기의 문신이자, 임진란 일등 공신 좌찬성 대제학 의병장이다. 이괄의 난에 연루되어 죽임을 당하였다.",,https://ncms.nculture.org/righteous-army/story/3858,경기도,의정부시,경기도 의정부시 용현동 211-2,37.731463,127.080679,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|정문부를 중심으로 조직된 함경도의병|화순의 의병장 최경회|경상북도의 의병장 권응수|황석산성에서 전사한 곽준|임진왜란과 정유재란의 의병장 조종도|일본에 건너가 포로를 찾아온 유정|의승병장 사명대사의 생가지와 유적지|권율이 말을 목욕시킨 세마대|중요한 지역으로 부상한 울산 경상좌도병영성|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","정문부, 임진왜란, 관북지역의병장, 북관대첩",20211230
16,경상북도의 의병장 권응수,국난극복,의병,지방의 역사,조선,임진왜란 의병,임진왜란 의병장,권응수(權應銖)는 임진왜란과 정유재란 때에 의병장으로 많은 공훈을 세워 1604년(선조 37)에는 선무공신(宣武功臣) 2등으로 책록되어 효충 장의 협력 선무공신(效忠仗義協力宣武功臣)이라 하고 화산군(花山君)에 봉해졌다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/137/11549/21554/c/11549-thumb.jpg,https://ncms.nculture.org/righteous-army/story/3862,경상북도,영천시,경상북도 영천시 신녕면 화남리,36.077108,128.762599,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|정문부를 중심으로 조직된 함경도의병|화순의 의병장 최경회|관북지방의 의병장 정문부|황석산성에서 전사한 곽준|임진왜란과 정유재란의 의병장 조종도|일본에 건너가 포로를 찾아온 유정|의승병장 사명대사의 생가지와 유적지|권율이 말을 목욕시킨 세마대|중요한 지역으로 부상한 울산 경상좌도병영성|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","권응수, 경상북도, 의병장, 임진왜란",20211230
17,황석산성에서 전사한 곽준,국난극복,의병,지방의 역사,조선,임진왜란 의병,임진왜란 의병장,"곽준(郭?, 1551년(명종6)~1597(선조30))은 안음 현감을 지낸 인물로 조종도와 함께 황석산성에서 정유재란 때 최후를 맞았다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/95/11084/585/c/11084-thumb.jpg,https://ncms.nculture.org/righteous-army/story/3880,경상남도,함양군,경상남도 함양군 서하면 봉전리,35.64759,127.73129,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|정문부를 중심으로 조직된 함경도의병|화순의 의병장 최경회|관북지방의 의병장 정문부|경상북도의 의병장 권응수|임진왜란과 정유재란의 의병장 조종도|일본에 건너가 포로를 찾아온 유정|의승병장 사명대사의 생가지와 유적지|권율이 말을 목욕시킨 세마대|중요한 지역으로 부상한 울산 경상좌도병영성|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","곽준, 임진왜란, 의병장, 안음현감, 황석산성",20211230
18,임진왜란과 정유재란의 의병장 조종도,국난극복,의병,지방의 역사,조선,임진왜란 의병,임진왜란 의병장,"조종도(趙宗道, 1537(중종 32)∼1597(선조 30))는 조선 중기의 문신이며 의병장이었다. 임진왜란과 정유재란에 의병으로 참가하였다. 정유재란 때 황석산성(黃石山城)을 수축하고 가족까지 이끌고 들어가 성을 지키면서 가토오(加藤淸正)가 인솔한 적군과 싸우다가 전사하였다.",,https://ncms.nculture.org/righteous-army/story/3925,경상남도,진주시,경남 진주시 진양호로 476(남성동3-18),35.180324,128.107645,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|정문부를 중심으로 조직된 함경도의병|화순의 의병장 최경회|관북지방의 의병장 정문부|경상북도의 의병장 권응수|황석산성에서 전사한 곽준|일본에 건너가 포로를 찾아온 유정|의승병장 사명대사의 생가지와 유적지|권율이 말을 목욕시킨 세마대|중요한 지역으로 부상한 울산 경상좌도병영성|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","조종도, 임진왜란, 정유재란, 의병장",20211230
19,일본에 건너가 포로를 찾아온 유정,국난극복,의병,지방의 역사,조선,임진왜란 의병,임진왜란 의병장,"유정(惟政, 1544~1610)은 조선 중기의 고승이면서 승장이었다. 별호는 사명당이며, 호는 송운이다. 임진왜란이 일어나자 왜장에게 찾아가 살상을 함부로 하지 말 것을 부탁했으며, 직접 승병장이 되어 싸워 혁혁한 공을 세웠다. 일본에 건너가 포로를 데리고 왔다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/161/11574/21494/c/11574-thumb.jpg,https://ncms.nculture.org/righteous-army/story/3960,경상남도,밀양시,경남 밀양시 삼문동 183-16,35.4867268,128.7549522,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|정문부를 중심으로 조직된 함경도의병|화순의 의병장 최경회|관북지방의 의병장 정문부|경상북도의 의병장 권응수|황석산성에서 전사한 곽준|임진왜란과 정유재란의 의병장 조종도|의승병장 사명대사의 생가지와 유적지|권율이 말을 목욕시킨 세마대|중요한 지역으로 부상한 울산 경상좌도병영성|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","유정, 임진왜란, 사명대사, 승병장, 정유재란",20211230
20,의승병장 사명대사의 생가지와 유적지,국난극복,의병,지방의 역사,조선,의병사적지 및 기념시설물,의병기념시설,"사명대사 유적지는 밀양 출신 사명대사의 호국정신과 애민애족의 숭고한 얼을 기리기 위해 사명대사 동상과 사명대사 기념관, 추모공원 기념비 등을 2006년에 조성하여 역사의 산 교육장으로 활용하고 있다. 사명대사는 임진왜란을 당하여 승병을 일으켜 일본군에 맞서 싸웠으며, 왜란 중에 일본군과의 강화를 위해 적진에 들어가 가토 기요마사와 회담을 하기도 했다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/161/11574/21494/c/11574-thumb.jpg,https://ncms.nculture.org/righteous-army/story/4095,경상남도,밀양시,경상남도 밀양시 무안면 고라리 248,35.497763,128.604537,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|정문부를 중심으로 조직된 함경도의병|화순의 의병장 최경회|관북지방의 의병장 정문부|경상북도의 의병장 권응수|황석산성에서 전사한 곽준|임진왜란과 정유재란의 의병장 조종도|일본에 건너가 포로를 찾아온 유정|권율이 말을 목욕시킨 세마대|중요한 지역으로 부상한 울산 경상좌도병영성|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","사명대사, 송운대사, 유정, 임진왜란, 의승도대장",20211230
21,권율이 말을 목욕시킨 세마대,생활문화,지역설화,"구비전승,어문학",어문학,강원도 지역의 전설,,"경기도 오산시 지곶동에 독산성(獨山城)과 세마대(洗馬臺)가 있다. 임진왜란 때 권율장군이 독산성에 주둔하면서 왜군의 공격에 맞서 싸웠다. 왜군은 독산성 함락이 어려워지자, 독산성 안에 우물이 없다는 것을 알고, 물이 떨어질 때를 기다렸다. 그 때 권율장군이 왜군들이 잘 보이는 곳에 말을 세워 놓고, 쌀로 목욕을 시켰다. 멀리서 이 광경을 바라보던 왜군들은 독산성 안에 말을 목욕시킬 정도로 물이 많다고 여기고, 공격을 접고 물러났다고 한다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/220/85915/94808/c/%EC%98%A4%EC%82%B0-%EB%8F%85%EC%82%B0%EC%84%B1-%EC%84%B8%EB%A7%88%EB%8C%80-%286%29_rev-thumb.jpg,https://ncms.nculture.org/traditional-stories/story/123,경기도,오산시,경기 오산시 지곶동 산 120-1,37.18340227,127.0194375,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|정문부를 중심으로 조직된 함경도의병|화순의 의병장 최경회|관북지방의 의병장 정문부|경상북도의 의병장 권응수|황석산성에서 전사한 곽준|임진왜란과 정유재란의 의병장 조종도|일본에 건너가 포로를 찾아온 유정|의승병장 사명대사의 생가지와 유적지|중요한 지역으로 부상한 울산 경상좌도병영성|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","오산시, 설화, 독산성, 세마대, 권율, 임진왜란",20211230
22,중요한 지역으로 부상한 울산 경상좌도병영성,역사문화유산,성과옛도로,자연과 지리,향토지,성과 성곽,산성의 나라 각 지방의 성곽,"경상좌도의 병마절도사가 머물던 성으로, 조선 1417년(태종 17)에 쌓은 해발 45m 이하의 낮은 구릉을 이용해 골짜기를 두른 타원형의 성이다. 석축성으로 둘레는 2,120m에 달한다. 초기에는 성벽 위에서 담처럼 생겨 몸을 숨긴 채 총이나 활을 쏘는 시설인 여장을 비롯한 기본적인 시설만 갖추었다. 그 후 세종 때에 이르러 국방력 강화를 위해 성을 보호하고 공격력을 강화시키기 위해 옹성·적대·해자 등 여러 방어시설을 설치했다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/21/12016/19315/c/12016-thumb.jpg,https://ncms.nculture.org/castle-road/story/2171,울산광역시,중구,울산 중구 서동 149-8,35.576866,129.343794,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|정문부를 중심으로 조직된 함경도의병|화순의 의병장 최경회|관북지방의 의병장 정문부|경상북도의 의병장 권응수|황석산성에서 전사한 곽준|임진왜란과 정유재란의 의병장 조종도|일본에 건너가 포로를 찾아온 유정|의승병장 사명대사의 생가지와 유적지|권율이 말을 목욕시킨 세마대|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","경상좌도, 병마절도사, 병영성, 영성, 석축성, 옹성, 적대, 해자, 울산왜성",20211230
23,하나의 산성에서 여러 모습을 볼 수 있는 하동읍성,역사문화유산,성과옛도로,자연과 지리,향토지,성과 성곽,산성의 나라 각 지방의 성곽,"해발 149m의 양경산에 위치하고 있다. 조선전기 산 위에 축조된 산성에 가까운 포곡식 석축성이다. 1417년(태종 17)에 축성된 조선전기의 전형적인 연해읍성(沿海邑城)의 하나로서, 일명 고현성(古縣城)이라 한다. 현재 남아있는 둘레는 1,400m이고, 폭 4.5m이며, 최고높이는 5.2m 정도의 규모이다. 축성신도(築城新圖) 반포 이전에 초축된 성에서부터 세종연간과 그 이후에 이르는 시기에 나타나는 다양한 형태의 축성양식을 단일성곽에서 확인할 수 있",https://minio.nculture.org/amsweb-opt/multimedia_assets/38/12225/19188/c/12225-thumb.jpg,https://ncms.nculture.org/castle-road/story/2220,경상남도,하동군,경남 하동군 고전면 고하리 산151번지,35.02794,127.828733,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|정문부를 중심으로 조직된 함경도의병|화순의 의병장 최경회|관북지방의 의병장 정문부|경상북도의 의병장 권응수|황석산성에서 전사한 곽준|임진왜란과 정유재란의 의병장 조종도|일본에 건너가 포로를 찾아온 유정|의승병장 사명대사의 생가지와 유적지|권율이 말을 목욕시킨 세마대|중요한 지역으로 부상한 울산 경상좌도병영성|중국 원산지로 약으로도 먹는 율무|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","양경산, 포곡식, 연해읍성, 고현성, 축성신도, 변한, 백제, 옹성, 해자, 양마장",20211230
24,중국 원산지로 약으로도 먹는 율무,산업,한국의 농업,경제와 산업,농림수산업,농사의 종류,농작물의 종류,벼과에 속하는 1년생 초본식물. 원산지는 동남아시아 또는 중국으로 알려져 있으며 우리나라에는 1078년에 송나라에서 들어온 기록이 있다. 꽃은 7월에 피며 열매는 식용한다. 한방에서는 의이인이라고 하며 약으로도 쓴다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/102/24282/11698/c/24282-thumb.jpg,https://ncms.nculture.org/farming/story/3046,,,,,,20181116,가토 기요마사,"일본과의 7년전쟁 임진왜란|정문부를 중심으로 조직된 함경도의병|화순의 의병장 최경회|관북지방의 의병장 정문부|경상북도의 의병장 권응수|황석산성에서 전사한 곽준|임진왜란과 정유재란의 의병장 조종도|일본에 건너가 포로를 찾아온 유정|의승병장 사명대사의 생가지와 유적지|권율이 말을 목욕시킨 세마대|중요한 지역으로 부상한 울산 경상좌도병영성|하나의 산성에서 여러 모습을 볼 수 있는 하동읍성|달 밝은 보름날 밤 아름다운 가무의 선율, 영덕 월월이청청","율무, 곡물, 식물, 한국의 곡물",20211230
